"ASV_id","warmed_fungi_gradient","warmed_fungi","cooled_fungi_gradient","cooled_fungi","High Control","Low Control","Mid Control","Genus","Family","Class","Order","Phylum"
565,0.151861365539349,0.112272891266592,-0.175059366361114,-0.0466406297595758,1.61,3.48,3.33,"Glomus","Glomeraceae","Glomeromycetes","Glomerales","Glomeromycota"
323,0.171433738056652,0.103688152546756,-0.176583856889999,0.111656993111269,NA,3.09,NA,NA,"Herpotrichiellaceae","Eurotiomycetes","Chaetothyriales","Ascomycota"
688,0.152077369542072,-0.13555415834933,-0.177091809507739,-0.0218747216264752,3.5,4.88,2.83,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
390,0.266437349012053,0.152253414477517,-0.179131377325103,-0.264037462074983,NA,3.54,3.35,"Fusarium","Nectriaceae","Sordariomycetes","Hypocreales","Ascomycota"
187,0.284192049690779,0.0303450009510288,-0.180047151674571,-0.22137371189356,2.51,3.35,NA,NA,NA,NA,NA,NA
644,0.0608213369890974,0.00662345373897586,-0.181467062183485,-0.0168813861061999,NA,6.49,NA,NA,"Pleomassariaceae","Dothideomycetes","Pleosporales","Ascomycota"
173,0.45789375504012,NA,-0.182339810103005,-0.0673846900071719,NA,5.17,NA,"Gremmenia","Phacidiaceae","Leotiomycetes","Phacidiales","Ascomycota"
158,0.264501801616306,0.183427798178079,-0.183850729578426,-0.201810883065458,2.05,2.63,2.36,NA,NA,NA,NA,"Rozellomycota"
136,-0.0125808370232522,-0.0144344440897454,-0.18436525968747,-0.0507466643720082,NA,NA,NA,"Clitopilus","Entolomataceae","Agaricomycetes","Agaricales","Basidiomycota"
485,0.0501746275624705,0.0781488601026525,-0.184650994533393,-0.0471926680145633,2.61,3.87,3.3,NA,NA,NA,NA,NA
476,0.168452897927938,0.0264977244325918,-0.184718998511289,-0.104714872560379,NA,3.3,2.98,NA,NA,NA,NA,NA
114,0.185920401660068,0.145534949328396,-0.184727010351092,-0.0404591078525985,1.61,4.44,NA,NA,"Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
414,0.216274353388446,-0.0322575668384278,-0.185578046556957,-0.0138314317029259,NA,4.51,3.84,"Petrakia","Melanommataceae","Dothideomycetes","Pleosporales","Ascomycota"
436,0.227724339726378,0.161397284658297,-0.18628275459064,-0.0557267294420535,2.24,3.54,NA,"Collembolispora","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
622,0.0243243158275968,0.120314034141541,-0.190852628509558,-0.0469729772670991,NA,NA,NA,"Clavulinopsis","Clavariaceae","Agaricomycetes","Agaricales","Basidiomycota"
496,0.09965473083055,0.0779820240488705,-0.190992287887576,-0.108743239255216,2.4,2.45,2.05,NA,"Glomeraceae","Glomeromycetes","Glomerales","Glomeromycota"
19,0.123820496388831,NA,-0.191544474678545,-0.0568139808644783,NA,5.15,NA,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
164,0.283266136703736,0.117325479963935,-0.193979673062701,-0.0272163303947354,NA,2.32,3.45,"Loratospora","Phaeosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
610,0.155167241514634,0.132384146983451,-0.195810528251541,-0.0542238847882291,NA,3.53,NA,"Athelopsis","Atheliaceae","Agaricomycetes","Atheliales","Basidiomycota"
51,0.0441159341816726,-0.131711989982876,-0.198309507687642,-0.125050213093227,1.24,2.65,NA,"Karstenia","Rhytismatales_fam_Incertae_sedis","Leotiomycetes","Rhytismatales","Ascomycota"
49,0.21701960434957,0.185340117675045,-0.19849790486598,-0.227517267196356,NA,4.74,5.04,"Rachicladosporium","Cladosporiaceae","Dothideomycetes","Capnodiales","Ascomycota"
671,0.1840985000403,0.152268545383713,-0.200371196559488,-0.0180770130294777,5.72,6.64,6.13,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
61,0.0352459319466997,0.168704850127108,-0.200651701732569,-0.190592042834351,2.89,2.34,NA,NA,NA,NA,NA,"Ascomycota"
504,0.15075403292095,0.239164421830255,-0.205088637997244,-0.0715032030429165,NA,5.12,NA,"Pseudocoleophoma","Dictyosporiaceae","Dothideomycetes","Pleosporales","Ascomycota"
535,0.242415802105092,0.239149522051398,-0.205976416172027,0.000849761162207362,NA,4.24,NA,"Solicoccozyma","Piskurozymaceae","Tremellomycetes","Filobasidiales","Basidiomycota"
483,0.341562500573889,0.347862608443449,-0.206058762654491,0.19369308545233,NA,1.78,NA,NA,NA,"Sordariomycetes",NA,"Ascomycota"
522,0.256427234956736,0.148368647631594,-0.206589421689126,-0.0773222151379636,NA,3.64,NA,NA,NA,"Leotiomycetes",NA,"Ascomycota"
596,0.24039630837284,0.518816955556528,-0.208990599100082,0.247683566260224,NA,2.21,NA,"Preussia","Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
478,0.178588990196223,0.114664582150184,-0.2099255863727,-0.0878203845411834,NA,5.17,3.04,NA,NA,NA,NA,NA
58,0.279497390705149,0.186814399774903,-0.210432097516731,-0.0522811185042249,3.13,5.79,2.33,NA,"Thelebolaceae","Leotiomycetes","Thelebolales","Ascomycota"
233,0.22180660237011,0.387269994511064,-0.210506174260164,-0.153812781723514,NA,1.59,1.1,"Oidiodendron","Myxotrichaceae","Leotiomycetes","Helotiales","Ascomycota"
438,0.151329465873998,0.180333702965921,-0.212476741807517,-0.0311001079779254,4.52,5.27,4.67,"Cadophora","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
163,0.32560649983529,0.136410219302996,-0.212807246494379,-0.00068747607815223,NA,4.15,4.04,"Cladosporium","Cladosporiaceae","Dothideomycetes","Capnodiales","Ascomycota"
601,0.229709144725331,0.183908044590904,-0.214120054271769,-0.15641301851415,NA,4.52,NA,"Preussia","Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
430,0.219140951842912,0.243191274715217,-0.216087210508565,-0.124937037946793,NA,6.34,NA,NA,"Halosphaeriaceae","Sordariomycetes","Microascales","Ascomycota"
556,0.308633656087575,0.228890905855643,-0.216339490010817,-0.190137980279093,2.48,4.82,5.79,NA,NA,NA,NA,NA
144,0.269956211675603,0.373898104373136,-0.217969824968834,-0.261172831910015,NA,4.2,2.64,"Naganishia","Filobasidiaceae","Tremellomycetes","Filobasidiales","Basidiomycota"
557,0.165280793444663,0.186384603184955,-0.21909877674713,0.0226541379958824,5.61,3.48,2.71,NA,"Platygloeaceae","Pucciniomycetes","Platygloeales","Basidiomycota"
621,0.174157763840782,-0.192498248262819,-0.219902881424073,-0.29092858532695,3.77,4.06,2.71,NA,"Clavariaceae","Agaricomycetes","Agaricales","Basidiomycota"
190,0.194838262354315,0.290796713442589,-0.221181386826993,-0.219502111710792,NA,3.26,3.47,NA,NA,NA,NA,NA
550,0.227123697831658,0.242743659156418,-0.222116196751699,0.0381558611230068,2.22,2.23,NA,"Apiotrichum","Trichosporonaceae","Tremellomycetes","Trichosporonales","Basidiomycota"
342,0.167817965837635,0.227171050999155,-0.222919846229356,-0.206753060031409,NA,5.09,NA,"Metarhizium","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
138,0.315166777214249,0.24749796837028,-0.223465188481118,-0.0454727868998086,NA,4.98,NA,"Sistotrema","Cantharellales_fam_Incertae_sedis","Agaricomycetes","Cantharellales","Basidiomycota"
180,0.236999930931665,0.348147795218937,-0.223827707269076,-0.0572860250148831,NA,3.13,3.22,"Gremmenia","Phacidiaceae","Leotiomycetes","Phacidiales","Ascomycota"
652,0.119713943001192,0.0638611307552109,-0.224566530051843,0.0881560757790936,2.89,3.1,3.65,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
266,0.262677078545921,0.422430591294517,-0.224856083310749,0.211754644278332,1.52,3.01,3.18,NA,"Helotiaceae","Leotiomycetes","Helotiales","Ascomycota"
338,0.248535094619352,0.294453293907397,-0.225957522851916,-0.0759524301386918,3.14,3.48,3.75,"Knufia","Trichomeriaceae","Eurotiomycetes","Chaetothyriales","Ascomycota"
393,0.106139839632984,0.187069987217782,-0.226034101078643,-0.0805266364663087,NA,5.55,2.48,"Metarhizium","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
156,0.285156851728272,0.202176295363974,-0.227091802953097,-0.144744351137183,1.84,2.85,NA,NA,"Phaeosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
320,0.0839201395676301,-0.047008280597995,-0.229910178547407,-0.22098062221157,2.92,3.82,NA,NA,"Herpotrichiellaceae","Eurotiomycetes","Chaetothyriales","Ascomycota"
53,0.0946085030031082,0.000362486457307552,-0.232079153382019,0.0239712206866819,5.65,4.73,NA,NA,"Platygloeaceae","Pucciniomycetes","Platygloeales","Basidiomycota"
72,0.0485007616341333,0.0435805558246163,-0.235473695356794,-0.158513318469059,NA,4.8,NA,NA,"Lasiosphaeriaceae","Sordariomycetes","Sordariales","Ascomycota"
230,0.01578915817776,0.0798605362459903,-0.236874617467979,-0.259297241569906,4.35,4.1,5.32,"Lachnum","Hyaloscyphaceae","Leotiomycetes","Helotiales","Ascomycota"
310,0.239320677875221,0.123218443637358,-0.237013067657387,-0.120606788274237,NA,3.14,NA,"Penicillium","Aspergillaceae","Eurotiomycetes","Eurotiales","Ascomycota"
168,0.196135566766756,0.275790756413718,-0.237080075140452,-0.101338228010257,NA,1.43,NA,"Helminthosporium","Massarinaceae","Dothideomycetes","Pleosporales","Ascomycota"
41,0.2922619022039,0.288690852871735,-0.237404809911118,-0.143162194840828,2.4,3.58,NA,NA,"Pyronemataceae","Pezizomycetes","Pezizales","Ascomycota"
653,0.322257405017538,NA,-0.237535221465994,-0.225029871670581,NA,2.59,1.45,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
191,0.281803451654577,0.127533127091164,-0.238165613316024,0.169442046699783,NA,2.59,2.39,NA,NA,"Sordariomycetes",NA,"Ascomycota"
595,0.170828418980752,0.217744393902695,-0.238261852301789,0.0567966764586648,NA,5.34,NA,"Preussia","Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
350,0.218692732454545,0.125698421236858,-0.239437033231607,-0.0908472289957676,5.08,5.37,4,"Tetracladium","Helotiaceae","Leotiomycetes","Helotiales","Ascomycota"
25,0.109885000025691,0.207221402717439,-0.2399712896412,-0.0153128368650009,NA,2.77,NA,"Paraglomus","Paraglomeraceae","Paraglomeromycetes","Paraglomerales","Glomeromycota"
421,0.362539322384207,NA,-0.242446654449637,-0.00817737654253658,NA,4.8,NA,NA,"Didymellaceae","Dothideomycetes","Pleosporales","Ascomycota"
687,0.268837804332937,0.339274186486046,-0.24478261210603,-0.112845029086857,4.01,4.75,NA,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
412,0.290707190735283,0.111519236060527,-0.245001905853193,-0.0724140924905511,NA,5.13,NA,"Petrakia","Melanommataceae","Dothideomycetes","Pleosporales","Ascomycota"
488,0.33152174673515,0.315167900330537,-0.246213014667331,-0.100640934618632,2.08,3.37,2.09,NA,NA,"Eurotiomycetes","Chaetothyriales","Ascomycota"
590,0.182514647169935,0.242129149822498,-0.246289501219183,-0.00419288338500733,NA,3.27,NA,"Clavulinopsis","Clavariaceae","Agaricomycetes","Agaricales","Basidiomycota"
490,0.138638555707036,0.0217891342052459,-0.246774556068887,-0.138126167700136,NA,3.37,NA,"Cistella","Hyaloscyphaceae","Leotiomycetes","Helotiales","Ascomycota"
354,0.23580251037559,0.225263010777464,-0.247491916084572,-0.133132702561572,6.85,4.24,NA,"Tetracladium","Helotiaceae","Leotiomycetes","Helotiales","Ascomycota"
160,0.190190167033061,0.00242443265259481,-0.248271276216027,0.167543043008504,4.59,6.15,4.46,"Mycosphaerella","Mycosphaerellaceae","Dothideomycetes","Capnodiales","Ascomycota"
594,0.277069081782534,0.344032726177146,-0.248508691559474,-0.00954255125489012,1.5,3.07,NA,"Preussia","Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
131,0.308578485832274,0.322336808473722,-0.250749188914063,-0.0507763393447123,2.54,2.54,1.52,"Filobasidium","Filobasidiaceae","Tremellomycetes","Filobasidiales","Basidiomycota"
333,0.121103766601905,0.101171613466809,-0.251609040494451,-0.113124148138976,NA,2.63,2.87,NA,NA,"Eurotiomycetes","Chaetothyriales","Ascomycota"
292,0.238185770273414,0.0362691730145585,-0.252149687183233,0.102034710584413,2.79,5.05,3.07,"Neoascochyta","Didymellaceae","Dothideomycetes","Pleosporales","Ascomycota"
551,0.127769318420118,0.278489021763476,-0.25261891061397,-0.135061642339934,NA,NA,NA,"Olpidium","Olpidiaceae","Olpidiomycetes","Olpidiales","Olpidiomycota"
389,0.289804945501337,0.398233958571427,-0.252877749161202,-0.0308071438085552,6.15,7.01,6.44,"Fusarium","Nectriaceae","Sordariomycetes","Hypocreales","Ascomycota"
29,0.167160504886558,0.124439790216663,-0.25533340482163,-0.25069029429656,1.39,2.79,NA,"Ambispora","Ambisporaceae","Archaeosporomycetes","Archaeosporales","Glomeromycota"
599,0.181356952210828,0.0886638599602422,-0.257104064465649,-0.168030396708265,NA,4.62,NA,"Preussia","Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
651,0.234454984921222,0.0432092691771925,-0.258463539326743,-0.164458779324216,4.94,5.78,4.38,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
216,0.244186224001384,0.218394668601004,-0.261769454066896,0.119489058554123,NA,3.68,NA,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
70,0.126368309740038,0.201271740874941,-0.26570036118209,-0.20248034342503,NA,4.17,NA,"Humicola","Chaetomiaceae","Sordariomycetes","Sordariales","Ascomycota"
497,0.166002909266685,0.0977241313406758,-0.268181483396471,-0.232091940172242,NA,3.84,NA,NA,"Glomeraceae","Glomeromycetes","Glomerales","Glomeromycota"
254,0.253707015673491,0.218222221622392,-0.270313660531418,-0.0853307068368729,2.6,3.78,2.9,"Myceliophthora","Chaetomiaceae","Sordariomycetes","Sordariales","Ascomycota"
676,0.408869676614064,0.0421369604178949,-0.270771218274043,-0.0247563231160029,2.08,4.87,2.12,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
40,0.259284144294856,0.117656509285202,-0.272887216473538,-0.217778260941089,NA,4.3,3.18,NA,"Pyronemataceae","Pezizomycetes","Pezizales","Ascomycota"
20,0.315737565182016,0.347279808557128,-0.273602979690182,-0.238684530352989,NA,3.02,NA,"Coleophoma","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
592,0.384475595962131,0.132384146983451,-0.273952046060486,-0.15515658730951,NA,2.31,NA,NA,"Melanommataceae","Dothideomycetes","Pleosporales","Ascomycota"
440,0.319290526029895,0.0985249333927905,-0.275140152874352,-0.13666083562725,NA,2.96,2.77,"Collembolispora","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
55,0.314910356529607,0.132384146983451,-0.275517588072136,-0.157114748867693,NA,3.73,NA,"Cryptosporiopsis","Dermateaceae","Leotiomycetes","Helotiales","Ascomycota"
78,0.20460603006259,0.0273685368858654,-0.277732892207958,-0.22218622490012,2.5,4.18,1.33,"Cryptococcus","Tremellaceae","Tremellomycetes","Tremellales","Basidiomycota"
611,0.123820496388831,NA,-0.278351176378135,-0.146161042224146,NA,3.76,NA,"Mycenella","Tricholomataceae","Agaricomycetes","Agaricales","Basidiomycota"
693,0.347309516217096,0.310382684099415,-0.278756414425774,-0.123940723617185,NA,2.72,NA,NA,NA,NA,NA,"Ascomycota"
288,0.334367617165831,0.245678293903376,-0.282388019748799,-0.0784202168248827,3.06,3.3,2.88,NA,NA,"Lecanoromycetes",NA,"Ascomycota"
238,0.337608743388562,0.354408629211969,-0.284214974680556,-0.128551356475968,NA,5.61,3.61,"Schizothecium","Lasiosphaeriaceae","Sordariomycetes","Sordariales","Ascomycota"
159,0.297195516899207,0.204499295176527,-0.284841991814938,-0.114510948434758,NA,4.22,NA,"Glomus","Glomeraceae","Glomeromycetes","Glomerales","Glomeromycota"
603,0.399590164715004,0.394832261297526,-0.286412818625111,-0.149491616858248,1.15,4.14,3.03,"Sclerostagonospora","Phaeosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
268,0.29724048883214,NA,-0.286611853372685,-0.0841736262515563,NA,4.58,NA,"Crocicreas","Helotiaceae","Leotiomycetes","Helotiales","Ascomycota"
683,0.123820496388831,NA,-0.286997475328307,-0.181363877872094,NA,4.94,NA,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
365,0.215565639423939,0.318864437057424,-0.288830109224093,-0.0497488312698283,4.06,4.08,2.64,"Tetracladium","Helotiaceae","Leotiomycetes","Helotiales","Ascomycota"
407,0.355282936351051,0.324483859571388,-0.289421750427482,-0.240074684744213,NA,3.96,NA,NA,"Melanommataceae","Dothideomycetes","Pleosporales","Ascomycota"
632,0.346356662546311,0.139715250077815,-0.290074213168025,-0.18966364738447,NA,3.38,NA,"Archaeorhizomyces","Archaeorhizomycetaceae","Archaeorhizomycetes","Archaeorhizomycetales","Ascomycota"
257,0.101687908867881,0.179729264130202,-0.290955718998523,-0.202162751172407,NA,2.89,NA,"Phialemonium","Cephalothecaceae","Sordariomycetes","Sordariales","Ascomycota"
200,0.22620734399138,0.06486414021264,-0.292397740155338,-0.209885871065844,NA,4,NA,"Leohumicola","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
258,0.275468402986616,0.209329928299272,-0.29278116740097,-0.0749410931862351,NA,7.46,NA,NA,NA,NA,NA,NA
609,0.261917351076675,0.168114256418244,-0.293080794005449,-0.26617817204671,4.11,3.61,2.83,"Athelopsis","Atheliaceae","Agaricomycetes","Atheliales","Basidiomycota"
185,0.421065740296952,0.131815768017883,-0.294599642283725,-0.0610919868942263,1.39,2.57,NA,"Lasionectria","Nectriaceae","Sordariomycetes","Hypocreales","Ascomycota"
434,0.10086616083421,0.125774911015039,-0.295314182499551,-0.156278189861986,NA,2.08,NA,NA,"Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
555,0.407497266211377,0.222567622278341,-0.298789139851814,-0.0654988968490277,NA,4.65,NA,NA,NA,NA,NA,NA
689,0.330703289999874,0.211227503012057,-0.300626942856028,-0.00476666837666518,3.18,4.86,3.52,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
639,0.321629850383399,0.212327760518511,-0.301376808417664,-0.0543597672199484,NA,4.21,1.61,"Clavaria","Clavariaceae","Agaricomycetes","Agaricales","Basidiomycota"
120,0.356868801990878,0.291302038316038,-0.305198884966078,-0.030137238913685,1.44,2.43,1.78,"Dioszegia","Bulleribasidiaceae","Tremellomycetes","Tremellales","Basidiomycota"
394,0.27136412758084,0.257287258084154,-0.308571437964218,-0.0220798307673637,2.96,3.73,2.71,"Metapochonia","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
656,0.301384934749217,0.333392890315196,-0.309665208998889,0.167636550298375,2.73,3.77,2.58,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
275,0.319504466346112,0.181373659504124,-0.309825666918892,-0.225342727878668,NA,2.93,NA,"Umbelopsis","Umbelopsidaceae","Umbelopsidomycetes","Umbelopsidales","Mucoromycota"
46,0.423829731169406,0.32736496325455,-0.309832598707482,-0.0549998166314517,NA,2.53,NA,NA,NA,"Dothideomycetes","Pleosporales","Ascomycota"
657,0.244605500292291,-0.0165890675940725,-0.312865824433454,-0.180616451631021,2.33,4.71,2.85,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
186,0.326511664222053,0.21398702086405,-0.31289062372089,-0.0527021058781104,NA,2.2,NA,"Podospora","Lasiosphaeriaceae","Sordariomycetes","Sordariales","Ascomycota"
12,0.211129316031041,0.141748239255292,-0.313627508615934,-0.280682231027038,3.12,3.93,3.02,"Scutellospora","Gigasporaceae","Glomeromycetes","Gigasporales","Glomeromycota"
170,0.281123314824129,0.15091553911402,-0.313851330621645,-0.137930002506449,NA,5.1,NA,"Chalara","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
331,0.296673624066455,0.148841910291427,-0.317314860712523,-0.235679785341043,NA,4.66,NA,NA,"Herpotrichiellaceae","Eurotiomycetes","Chaetothyriales","Ascomycota"
95,0.275589674730004,0.150768816421203,-0.317531919816979,-0.125446781695445,NA,4.44,NA,"Archaeorhizomyces","Archaeorhizomycetaceae","Archaeorhizomycetes","Archaeorhizomycetales","Ascomycota"
400,0.270574445838279,NA,-0.319205171173444,-0.0644327527628951,NA,1.73,NA,NA,"Glomeraceae","Glomeromycetes","Glomerales","Glomeromycota"
282,0.319454517125605,0.265005224136476,-0.31931809251754,-0.184039349070796,NA,4.59,NA,NA,NA,NA,NA,NA
6,0.257167484434382,0.18038582329351,-0.320974229741133,-0.0927849937492503,NA,2.89,3.53,NA,NA,NA,NA,"Ascomycota"
602,0.257039062556394,0.240367699527138,-0.323042262470156,-0.174704795430153,NA,2.76,NA,"Paraconiothyrium","Didymosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
289,0.234395116341468,0.309057101107622,-0.325122350181906,-0.181789864133862,2.61,4.42,2.84,NA,NA,"Dothideomycetes","Pleosporales","Ascomycota"
36,0.507140757305171,0.377520962718993,-0.326542008462347,-0.142475188612681,NA,3.28,3.22,"Cheilymenia","Pyronemataceae","Pezizomycetes","Pezizales","Ascomycota"
502,0.183324100452414,0.0514266258378776,-0.326957070718302,-0.302406355672546,NA,2.37,NA,NA,NA,"Dothideomycetes","Pleosporales","Ascomycota"
137,0.242234844708912,0.0778470244764125,-0.32706735141454,-0.164786636785589,NA,3.52,NA,"Clitopilus","Entolomataceae","Agaricomycetes","Agaricales","Basidiomycota"
369,0.410709237246412,0.299765601500328,-0.332809103195712,-0.00473242992280865,NA,4.18,NA,"Gliomastix","Bionectriaceae","Sordariomycetes","Hypocreales","Ascomycota"
395,0.387658254756981,0.411365340125713,-0.336351176643559,-0.207425259876673,NA,3.27,4.47,"Pochonia","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
295,0.331313348395065,0.234899635225805,-0.342111862484066,-0.259703301565486,NA,2.49,NA,"Capnobotryella","Teratosphaeriaceae","Dothideomycetes","Capnodiales","Ascomycota"
387,0.335901641488229,0.347906304861803,-0.342218153460984,0.00484592930553304,4.31,5.67,5.27,"Fusicolla","Nectriaceae","Sordariomycetes","Hypocreales","Ascomycota"
648,0.275491865756131,-0.0144344440897454,-0.342398155009137,-0.30036590980764,NA,3.5,NA,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
425,0.333421612019984,0.209976940113821,-0.342662536596584,-0.0745776588193236,NA,4.43,NA,NA,NA,"Dothideomycetes","Pleosporales","Ascomycota"
154,0.286888170497843,0.278768871006045,-0.343724871010607,-0.215970070144206,5.09,6.38,4.75,"Trichocladium","Chaetomiaceae","Sordariomycetes","Sordariales","Ascomycota"
514,0.312409496077616,0.249719028166367,-0.34478699871511,-0.154050110250923,NA,4.14,NA,"Acaulospora","Acaulosporaceae","Glomeromycetes","Diversisporales","Glomeromycota"
627,0.297132963821935,0.115954707070395,-0.350423679228775,-0.17381633388999,NA,3.94,NA,NA,"Ceratobasidiaceae","Agaricomycetes","Cantharellales","Basidiomycota"
116,0.215666478419615,-0.0452166152864195,-0.351294110998116,-0.397485222343949,4.45,3.97,NA,NA,"Olpidiaceae","Olpidiomycetes","Olpidiales","Olpidiomycota"
262,0.277911271803757,0.200459942370021,-0.351908787945698,-0.167206404909396,NA,2.97,NA,"Gloeotinia","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
433,0.37773842422117,0.0217891342052459,-0.352429456824396,-0.12930936880697,NA,4.87,NA,"Rhexocercosporidium","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
226,0.258534138232004,0.293935284251939,-0.352533300231869,-0.155414878371228,NA,2.59,NA,"Cistella","Hyaloscyphaceae","Leotiomycetes","Helotiales","Ascomycota"
220,0.427809713722172,0.285590355912236,-0.353864604948242,-0.137151546860774,NA,4.35,NA,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
431,0.288427030752035,0.296473064758395,-0.35742065933196,-0.251093964131241,NA,2.85,NA,"Myrmecridium","Myrmecridiaceae","Sordariomycetes","Myrmecridiales","Ascomycota"
56,0.359958513186701,0.210608900228986,-0.358574831661553,-0.103221257108585,NA,3.85,NA,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
98,0.263533609455795,0.0867045889940254,-0.359734462935686,-0.112302790461233,1.79,3.3,NA,"Archaeorhizomyces","Archaeorhizomycetaceae","Archaeorhizomycetes","Archaeorhizomycetales","Ascomycota"
272,0.341833336656243,0.185340117675045,-0.361730702262524,-0.113764288202292,NA,3.35,NA,"Phaeosphaeria","Phaeosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
559,0.268386397249299,0.177762539274302,-0.361851868564685,-0.258182279314759,NA,4.22,2.14,"Fusidium","Xylariales_fam_Incertae_sedis","Sordariomycetes","Xylariales","Ascomycota"
296,0.29970048580608,0.237385951507879,-0.364602293992306,0.0198676112947191,3.01,3.77,3.55,"Acremonium","Hypocreales_fam_Incertae_sedis","Sordariomycetes","Hypocreales","Ascomycota"
18,0.265963873947643,0.30244689308469,-0.367215197300478,-0.153271214343886,NA,3.01,2.89,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
255,0.410389205066635,0.242783235318181,-0.36880155872637,-0.065812520472038,3.65,3.37,3.29,"Chaetomium","Chaetomiaceae","Sordariomycetes","Sordariales","Ascomycota"
169,0.302906087278721,0.285401315217655,-0.369009724310563,-0.230884556036526,NA,3.42,NA,NA,NA,"Xylonomycetes","GS34","Ascomycota"
192,0.284875598951066,0.0916414841596653,-0.370197857360608,-0.215669051703506,2.95,3.58,2.62,"Truncatella","Bartaliniaceae","Sordariomycetes","Xylariales","Ascomycota"
598,0.378098318681048,0.313620426274,-0.372954691180966,-0.0080178654766444,NA,4.02,NA,"Preussia","Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
161,0.508655647453945,0.684813143792532,-0.374151843993603,0.103595875236207,2.14,3.71,2.66,"Coniochaeta","Coniochaetaceae","Sordariomycetes","Coniochaetales","Ascomycota"
647,0.422934777462739,0.254998503698718,-0.37443530590313,-0.297598577427442,NA,2.98,1.95,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
87,0.374782447042995,0.218344683356571,-0.374591851750371,-0.174546335443256,NA,3.76,NA,NA,NA,NA,NA,NA
178,0.329116290221706,0.0430431932041613,-0.375479048189333,-0.200140870153825,NA,4.77,1.95,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
396,0.185286810951953,0.140570740586174,-0.375711097867354,-0.384324045269492,2.82,3.69,3.14,"Pochonia","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
44,0.468230526468327,0.299537975891381,-0.375818285200231,-0.21525761700509,NA,3.74,NA,NA,NA,NA,NA,NA
375,0.41534518315499,0.437288177376986,-0.376262597470383,-0.234900079893107,NA,2.73,1.66,"Trichoderma","Hypocreaceae","Sordariomycetes","Hypocreales","Ascomycota"
674,0.432451379958115,0.477661720972671,-0.379590419545062,-0.253322482854389,NA,1.9,NA,NA,NA,"Mortierellomycetes","Mortierellales","Mortierellomycota"
273,0.440816064066424,0.46538243575532,-0.383399636417397,-0.221970322710595,NA,3.19,2.2,"Neosetophoma","Phaeosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
