"ASV_id","warmed_bacteria_gradient","warmed_bacteria","cooled_bacteria_gradient","cooled_bacteria","High Control","Low Control","Mid Control","Genus","Family","Phylum","Class","Order"
"1362",-0.15,-0.19,-0.03,-0.18,2.97,2.44,2.3,NA,NA,"Acidobacteria","Acidobacteriae","Subgroup 2"
"140",0.15,0.16,-0.03,0.18,2.71,2.54,2.74,"Fimbriiglobus","Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"484",-0.23,-0.18,-0.03,-0.29,3.26,4.06,3.7,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1277",0,0.02,-0.03,-0.09,3.35,3.85,3.44,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"1338",-0.12,-0.12,-0.03,-0.14,3.97,3.59,4.02,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"892",-0.17,-0.11,-0.03,-0.21,3.96,3.8,3.27,"Haliangium","Haliangiaceae","Myxococcota","Polyangia","Haliangiales"
"702",0.19,0.2,-0.03,0.14,NA,3.85,3.78,"Methylorosula","Beijerinckiaceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"356",-0.24,-0.32,-0.03,-0.23,3.17,3.64,4.14,"Acidibacter","Unknown Family","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis"
"1438",-0.15,-0.07,-0.03,-0.24,3.31,NA,3.47,"Actimicrobium","Oxalobacteraceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1110",0.02,0.17,-0.03,-0.12,2.89,3.22,3.58,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"1325",0.07,0.34,-0.03,-0.08,NA,NA,3.75,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"161",-0.18,-0.1,-0.03,-0.48,3.37,2.47,2.44,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"62",0.01,0.03,-0.03,-0.03,3.22,3.28,NA,NA,"Sandaracinaceae","Myxococcota","Polyangia","Polyangiales"
"296",0.06,0.13,-0.03,0,3.75,4.48,4.35,NA,NA,"Acidobacteria","Holophagae","Subgroup 7"
"1045",0.13,0.2,-0.03,-0.06,NA,3.83,4.06,"RB41","Pyrinomonadaceae","Acidobacteria","Blastocatellia","Pyrinomonadales"
"1212",0.17,0.18,-0.03,0.12,3.37,4.03,NA,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"466",0.04,0.16,-0.03,-0.26,4.45,4.36,4.32,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"431",-0.06,0,-0.03,-0.03,3.76,3.76,NA,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1541",0.11,0.2,-0.04,-0.03,2.79,2.95,3.19,NA,"SC-I-84","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1292",0.05,0.01,-0.04,-0.18,3.58,3.73,3.64,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"1196",0.12,0.07,-0.04,-0.12,3.76,2.83,NA,"JGI 0001001-H03","Blastocatellaceae","Acidobacteria","Blastocatellia","Blastocatellales"
"1018",0.18,0.15,-0.04,-0.05,NA,3.22,3.58,"Gemmatimonas","Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"336",-0.02,-0.03,-0.04,-0.14,4.13,NA,NA,"Corallococcus","Myxococcaceae","Myxococcota","Myxococcia","Myxococcales"
"739",0.05,0.07,-0.04,-0.07,3.53,3.19,3.32,"Skermanella","Azospirillaceae","Proteobacteria","Alphaproteobacteria","Azospirillales"
"966",-0.03,0.04,-0.04,-0.11,NA,3.64,3.63,"Edaphobaculum","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"758",0.03,0.1,-0.04,-0.16,3.69,3.19,3.42,"Arenimonas","Xanthomonadaceae","Proteobacteria","Gammaproteobacteria","Xanthomonadales"
"777",0.32,0.39,-0.04,0.03,3.4,3.6,3.86,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"1305",-0.02,-0.04,-0.04,-0.2,3.26,3.73,3.55,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"855",-0.13,-0.23,-0.04,-0.26,3.74,3.75,4.08,"Subgroup 10","Thermoanaerobaculaceae","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales"
"291",-0.07,-0.01,-0.04,-0.23,3.98,4.11,4.12,NA,NA,"Acidobacteria","Holophagae","Subgroup 7"
"744",0.04,0.08,-0.04,-0.06,3.82,3.74,3.68,"Devosia","Devosiaceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"699",-0.05,0.12,-0.04,-0.11,2.83,3.11,2.89,NA,"Caulobacteraceae","Proteobacteria","Alphaproteobacteria","Caulobacterales"
"1187",0.13,0.08,-0.04,-0.01,3.8,3.95,NA,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"918",0.19,0.28,-0.04,-0.16,NA,2.56,NA,"Segetibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"102",0.06,0.16,-0.04,-0.21,3.27,3.42,3.72,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"264",-0.08,-0.23,-0.04,-0.17,3.22,3.47,NA,"Opitutus","Opitutaceae","Verrucomicrobiota","Verrucomicrobiae","Opitutales"
"248",0.15,0.08,-0.04,-0.04,3.02,3.09,3.42,NA,NA,"Actinobacteria","MB-A2-108",NA
"230",0.01,0.12,-0.04,-0.2,NA,4.04,4.06,NA,NA,"WPS-2",NA,NA
"1217",-0.05,NA,-0.04,-0.15,NA,3.41,3.26,NA,"Micrococcaceae","Actinobacteria","Actinobacteria","Micrococcales"
"1622",0.08,0,-0.04,-0.02,2.71,2.89,3.21,"Bacillus","Bacillaceae","Firmicutes","Bacilli","Bacillales"
"1472",-0.09,NA,-0.04,-0.27,NA,4.13,3.85,"Conexibacter","Solirubrobacteraceae","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"174",0.13,0.29,-0.04,-0.28,NA,NA,2.6,NA,"env.OPS 17","Bacteroidota","Bacteroidia","Sphingobacteriales"
"448",0.02,0.09,-0.04,-0.12,4.1,3.99,4.23,"Chthoniobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"880",0.11,0.24,-0.04,-0.14,3.51,3.87,NA,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"1192",0.14,0.24,-0.04,-0.1,3.28,4.11,3.8,"JGI 0001001-H03","Blastocatellaceae","Acidobacteria","Blastocatellia","Blastocatellales"
"71",-0.07,-0.05,-0.04,-0.1,3.81,3.41,3.36,NA,"BIrii41","Myxococcota","Polyangia","Polyangiales"
"817",0.08,0.09,-0.04,-0.1,4.09,4.34,4.22,"Pedobacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"692",0.2,0.29,-0.04,-0.17,3.78,4.06,3.93,"Phenylobacterium","Caulobacteraceae","Proteobacteria","Alphaproteobacteria","Caulobacterales"
"1177",0.02,0.08,-0.04,-0.16,NA,NA,3.58,"Candidatus Solibacter","Solibacteraceae","Acidobacteria","Acidobacteriae","Solibacterales"
"1155",0,0.08,-0.04,-0.33,3.26,3.31,3.65,"Candidatus Solibacter","Solibacteraceae","Acidobacteria","Acidobacteriae","Solibacterales"
"195",-0.03,-0.05,-0.04,-0.13,3.56,3.62,3.96,NA,"Mitochondria","Proteobacteria","Alphaproteobacteria","Rickettsiales"
"1421",0.12,0.15,-0.04,0.03,4.32,3.7,3.83,"Aeromicrobium","Nocardioidaceae","Actinobacteria","Actinobacteria","Propionibacteriales"
"157",-0.07,-0.18,-0.04,-0.21,3.74,3.2,NA,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"1564",0.05,0.21,-0.05,-0.09,2.89,3.15,3.12,"Nitrosospira","Nitrosomonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"86",-0.17,-0.17,-0.05,0.02,3.45,NA,NA,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"1632",0.12,0.09,-0.05,0.03,3.23,2.92,3,NA,NA,"Chloroflexi","KD4-96",NA
"1072",0.11,0.16,-0.05,-0.01,NA,3.36,3.81,NA,NA,"Acidobacteria","Subgroup 5",NA
"374",0.1,NA,-0.05,0.31,NA,3.51,3.39,"Gemmatimonas","Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"1298",0.15,0.24,-0.05,-0.03,NA,NA,3.5,"Paenibacillus","Paenibacillaceae","Firmicutes","Bacilli","Paenibacillales"
"707",0.17,0.22,-0.05,0.24,4.01,4.22,3.89,"Microvirga","Beijerinckiaceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1481",0.11,0.11,-0.05,0.1,4.18,4.13,4.34,"Modestobacter","Geodermatophilaceae","Actinobacteria","Actinobacteria","Frankiales"
"165",-0.02,0.07,-0.05,-0.24,3.22,2.81,2.8,NA,"Pirellulaceae","Planctomycetota","Planctomycetes","Pirellulales"
"1207",-0.04,0.03,-0.05,-0.08,4.8,3.14,3.89,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"1615",0.06,0.14,-0.05,-0.17,3.72,4.1,4.42,"Nocardioides","Nocardioidaceae","Actinobacteria","Actinobacteria","Propionibacteriales"
"435",0.05,0.08,-0.05,-0.07,3.49,3.28,3.26,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"805",-0.06,-0.13,-0.05,0.1,4.79,3.14,NA,"Flavobacterium","Flavobacteriaceae","Bacteroidota","Bacteroidia","Flavobacteriales"
"783",-0.03,0.03,-0.05,-0.14,3.71,4.06,4.01,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"63",0.09,0.11,-0.05,-0.19,2.71,NA,NA,NA,"Sandaracinaceae","Myxococcota","Polyangia","Polyangiales"
"171",0.01,0.15,-0.05,-0.33,NA,2.24,2.69,NA,NA,"Planctomycetota","Planctomycetes","Planctomycetales"
"1203",-0.02,-0.02,-0.05,-0.1,3.87,3.84,3.39,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"5",-0.02,-0.2,-0.05,0.05,3.85,3.15,3.99,NA,"Anaerolineaceae","Chloroflexi","Anaerolineae","Anaerolineales"
"528",-0.1,-0.2,-0.05,-0.17,3.45,3.17,3.19,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"933",0.13,0.13,-0.05,-0.1,2.97,3.26,3.28,"Ferruginibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1085",0.06,0.22,-0.05,-0.14,4.83,4.99,4.87,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"735",0.13,0.04,-0.05,-0.02,3.39,3.7,3.4,"Roseiarcus","Beijerinckiaceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"297",-0.19,-0.16,-0.06,-0.29,3.57,3.96,4.37,NA,NA,"Acidobacteria","Holophagae","Subgroup 7"
"32",-0.14,-0.07,-0.06,-0.05,3,3.18,NA,NA,NA,"Actinobacteria","Acidimicrobiia","Microtrichales"
"1281",0.12,0.18,-0.06,0.04,3,3.62,3.4,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"502",0.01,NA,-0.06,-0.18,NA,3.6,3.91,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1659",0.16,0.32,-0.06,0.02,3.47,2.7,3.34,NA,NA,"Chloroflexi","Dehalococcoidia","S085"
"640",0.04,0.03,-0.06,0.01,4.14,NA,NA,"Bosea","Beijerinckiaceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1106",-0.15,0.01,-0.06,-0.18,4.41,4.07,4.3,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"168",0.08,0.17,-0.06,-0.23,4.08,3.56,4.02,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"946",0.28,0.37,-0.06,-0.22,NA,3.55,3.33,"Segetibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1494",0.14,0.2,-0.06,-0.03,3.14,NA,4.16,NA,NA,"Actinobacteria","Actinobacteria","Frankiales"
"178",0.09,0.14,-0.06,-0.18,NA,NA,NA,NA,"env.OPS 17","Bacteroidota","Bacteroidia","Sphingobacteriales"
"143",0.06,0.05,-0.06,-0.3,4.02,3.87,4.06,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"445",0.02,0,-0.06,-0.05,3.7,3.66,NA,NA,"Pedosphaeraceae","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales"
"189",0,-0.05,-0.06,-0.17,2.39,1.39,NA,"Tychonema CCAP 1459-11B","Phormidiaceae","Cyanobacteria","Cyanobacteriia","Cyanobacteriales"
"150",0.06,0.03,-0.06,-0.1,3,2.9,3.4,"Fimbriiglobus","Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"125",0.16,0.21,-0.06,-0.08,3.43,3.04,3,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"991",0.22,0.11,-0.06,-0.01,NA,3.35,NA,"Gemmatimonas","Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"825",0.02,-0.09,-0.06,-0.09,3.66,3.89,3.97,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"1440",0.1,0.22,-0.06,-0.34,4,3.68,3.82,"Caenimonas","Comamonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1330",0.07,0.1,-0.06,-0.26,4.61,4.71,4.37,"Gaiella","Gaiellaceae","Actinobacteria","Thermoleophilia","Gaiellales"
"420",-0.09,-0.03,-0.06,-0.14,3.91,NA,NA,"ADurb.Bin063-1","Pedosphaeraceae","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales"
"240",0.08,0.17,-0.06,-0.27,NA,3.92,NA,NA,NA,"Acidobacteria","Acidobacteriae","Subgroup 2"
"1081",-0.1,-0.13,-0.06,-0.16,3.81,2.71,NA,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"888",0.14,0.23,-0.06,0.08,2.48,3.2,3.44,"Polymorphobacter","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"262",0.14,0.24,-0.06,-0.24,3.11,3.09,NA,"Opitutus","Opitutaceae","Verrucomicrobiota","Verrucomicrobiae","Opitutales"
"16",-0.1,-0.1,-0.06,-0.25,4.59,4.74,4.21,"Acidothermus","Acidothermaceae","Actinobacteria","Actinobacteria","Frankiales"
"815",0.1,0.13,-0.06,-0.09,3.53,2.89,NA,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"265",-0.19,-0.14,-0.06,-0.21,3.16,2.08,3.3,"Lacunisphaera","Opitutaceae","Verrucomicrobiota","Verrucomicrobiae","Opitutales"
"601",-0.16,-0.18,-0.06,-0.25,3.38,3.56,3.32,NA,NA,"Proteobacteria","Alphaproteobacteria","Elsterales"
"1349",0,-0.06,-0.06,0.08,2.83,3.4,NA,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"1170",0.27,0.34,-0.06,0.05,NA,3.23,3.73,"Bryobacter","Bryobacteraceae","Acidobacteria","Acidobacteriae","Bryobacterales"
"258",-0.04,0.04,-0.07,-0.08,4.29,3.47,4.22,"Opitutus","Opitutaceae","Verrucomicrobiota","Verrucomicrobiae","Opitutales"
"31",0.18,0.26,-0.07,0.05,3.18,3.43,3.74,NA,NA,"Actinobacteria","Acidimicrobiia","Microtrichales"
"1466",-0.01,0.03,-0.07,-0.07,4.86,4.03,4.48,"Galbitalea","Microbacteriaceae","Actinobacteria","Actinobacteria","Micrococcales"
"67",-0.02,0.04,-0.07,-0.24,NA,3.43,3.22,NA,"BIrii41","Myxococcota","Polyangia","Polyangiales"
"1468",0.03,-0.01,-0.07,0.01,2.46,2.61,3,"Rhodococcus","Nocardiaceae","Actinobacteria","Actinobacteria","Corynebacteriales"
"958",0.18,0.23,-0.07,0.2,NA,3.14,2.87,"Ferruginibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1129",0.24,0.33,-0.07,-0.09,NA,3.89,3.84,NA,"Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"816",0.12,0.26,-0.07,0.05,NA,3.33,3.52,"Pedobacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"200",-0.14,-0.11,-0.07,-0.11,3.3,NA,3.04,"Micromonospora","Micromonosporaceae","Actinobacteria","Actinobacteria","Micromonosporales"
"360",0,-0.06,-0.07,0.04,3.74,3.54,3.9,"Acidibacter","Unknown Family","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis"
"879",0.2,0.29,-0.07,-0.05,3.26,4.22,3.66,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"682",0.12,0.16,-0.07,-0.11,NA,NA,NA,NA,"Caulobacteraceae","Proteobacteria","Alphaproteobacteria","Caulobacterales"
"757",0.11,0.21,-0.07,-0.19,2.95,2.96,2.56,NA,"Xanthomonadaceae","Proteobacteria","Gammaproteobacteria","Xanthomonadales"
"982",0.01,0.06,-0.07,-0.22,4.61,4.31,4.63,NA,"Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"804",0.07,0.09,-0.07,0.16,4.23,4.66,3.6,"Flavobacterium","Flavobacteriaceae","Bacteroidota","Bacteroidia","Flavobacteriales"
"1357",0.14,0.37,-0.07,-0.33,3.19,3.45,3.43,"1921-3","Ktedonobacteraceae","Chloroflexi","Ktedonobacteria","Ktedonobacterales"
"948",0.08,0.21,-0.07,-0.2,3.89,4.06,4.26,"Segetibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"542",-0.09,-0.12,-0.07,-0.05,4.31,3.89,4.28,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1458",0.04,0.19,-0.07,-0.15,4.89,4.63,4.89,"Massilia","Oxalobacteraceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1487",0.17,0.28,-0.07,-0.09,3.33,4,3.57,"Modestobacter","Geodermatophilaceae","Actinobacteria","Actinobacteria","Frankiales"
"575",0.11,0.08,-0.07,-0.08,2.56,2.75,3.23,NA,"Nitrososphaeraceae","Crenarchaeota","Nitrososphaeria","Nitrososphaerales"
"750",0,0.05,-0.07,-0.17,4.65,NA,NA,"Haliangium","Haliangiaceae","Myxococcota","Polyangia","Haliangiales"
"1522",0.13,0.28,-0.08,0.06,2.56,3.21,3.25,NA,"A21b","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1414",0,0.11,-0.08,-0.18,NA,NA,3.64,"Mycobacterium","Mycobacteriaceae","Actinobacteria","Actinobacteria","Corynebacteriales"
"309",-0.01,-0.01,-0.08,-0.21,4.31,3.9,4.05,NA,NA,"Acidobacteria","Holophagae","Subgroup 7"
"897",0.09,0.14,-0.08,-0.03,NA,NA,NA,"Cellvibrio","Cellvibrionaceae","Proteobacteria","Gammaproteobacteria","Cellvibrionales"
"1224",0.14,0.25,-0.08,-0.16,NA,3.34,3.2,"Actinoallomurus","Thermomonosporaceae","Actinobacteria","Actinobacteria","Streptosporangiales"
"965",0.21,0.33,-0.08,-0.11,NA,NA,3.04,"Edaphobaculum","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"197",0.07,0.12,-0.08,-0.26,4.23,3.67,3.7,NA,NA,"Actinobacteria","MB-A2-108",NA
"1228",-0.01,0.12,-0.08,-0.35,1.79,3.18,3.49,"Acidothermus","Acidothermaceae","Actinobacteria","Actinobacteria","Frankiales"
"1026",0.13,0.21,-0.08,0.19,NA,3.3,4.04,"Gemmatimonas","Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"753",0,0.01,-0.08,-0.2,3.63,3.85,3.78,"Dokdonella","Rhodanobacteraceae","Proteobacteria","Gammaproteobacteria","Xanthomonadales"
"516",0.11,0.27,-0.08,-0.24,4.34,4.2,4.07,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1200",0.09,0.13,-0.08,-0.08,3.71,3.16,3.29,"Stenotrophobacter","Blastocatellaceae","Acidobacteria","Blastocatellia","Blastocatellales"
"1469",0.08,0.24,-0.08,-0.06,NA,3.81,4.11,NA,"Solirubrobacteraceae","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"148",0.15,0.24,-0.08,-0.15,3.26,3.21,3.76,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"827",0.13,0.1,-0.08,0.12,3.05,3.22,3.14,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"876",0.22,0.21,-0.08,0.21,3.14,4.44,NA,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"172",0.16,0.27,-0.08,-0.06,NA,2.4,4.28,NA,"env.OPS 17","Bacteroidota","Bacteroidia","Sphingobacteriales"
"751",-0.03,0.11,-0.08,0.1,NA,NA,3.53,"Haliangium","Haliangiaceae","Myxococcota","Polyangia","Haliangiales"
"228",0.03,0.03,-0.08,-0.15,2.6,3.37,3.29,NA,NA,"Actinobacteria","MB-A2-108",NA
"636",0.01,-0.13,-0.08,-0.23,4.03,3.32,3.56,NA,"Amb-16S-1323","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"863",0.01,0.01,-0.08,-0.08,3.64,2.5,2.77,"Rhizorhapis","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"179",0.11,0.25,-0.08,-0.11,NA,NA,3.53,NA,"env.OPS 17","Bacteroidota","Bacteroidia","Sphingobacteriales"
"845",0.14,0.22,-0.08,-0.16,NA,3,2.83,"Altererythrobacter","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"857",-0.02,-0.07,-0.08,0.15,2.4,4.03,2.83,"Subgroup 10","Thermoanaerobaculaceae","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales"
"26",0.14,0.19,-0.08,-0.25,2.87,2.22,NA,"Iamia","Iamiaceae","Actinobacteria","Acidimicrobiia","Microtrichales"
"1403",0.21,0.21,-0.08,-0.04,NA,3.71,4.17,"Solirubrobacter","Solirubrobacteraceae","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"1133",0.2,0.21,-0.09,0.17,NA,3.47,3,NA,"Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"426",0.07,0.13,-0.09,-0.11,3.04,3.52,4.14,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"425",0.08,-0.06,-0.09,0,4.33,3.85,NA,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"821",0.22,0.33,-0.09,-0.04,NA,3.56,3.97,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"120",0.04,0.15,-0.09,-0.13,3.29,3.66,3.46,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"746",-0.03,-0.04,-0.09,0.07,NA,3.81,3.5,"Devosia","Devosiaceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1420",0.1,0.1,-0.09,0.04,NA,3.95,3,"Aeromicrobium","Nocardioidaceae","Actinobacteria","Actinobacteria","Propionibacteriales"
"1623",0.05,0.05,-0.09,0.02,3.37,3.32,3.45,"Psychrobacillus","Planococcaceae","Firmicutes","Bacilli","Bacillales"
"239",0.05,0.22,-0.09,-0.26,NA,3.83,3.4,NA,NA,"Acidobacteria","Acidobacteriae","Subgroup 2"
"587",0.19,0.3,-0.09,-0.14,NA,2.18,2.8,NA,"env.OPS 17","Bacteroidota","Bacteroidia","Sphingobacteriales"
"829",0.17,0.19,-0.09,-0.17,2.43,2.89,2.89,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"765",-0.02,-0.03,-0.09,-0.08,3.2,3.36,3.51,NA,"Rhodanobacteraceae","Proteobacteria","Gammaproteobacteria","Xanthomonadales"
"1291",0.13,0.17,-0.09,0.01,NA,3.87,NA,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"691",0.3,0.34,-0.09,-0.22,NA,2.28,NA,"Phenylobacterium","Caulobacteraceae","Proteobacteria","Alphaproteobacteria","Caulobacterales"
"531",0.03,0,-0.09,-0.14,3.91,4.23,3.7,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"619",-0.03,-0.11,-0.09,-0.13,4.5,4.68,4.62,NA,"Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"683",0.07,0.1,-0.09,-0.01,2.39,3.56,2.68,"Brevundimonas","Caulobacteraceae","Proteobacteria","Alphaproteobacteria","Caulobacterales"
"1239",-0.03,0.02,-0.09,-0.31,2.75,3.23,3.62,NA,NA,"Chloroflexi","AD3",NA
"1222",0.23,0.32,-0.09,-0.24,4.18,4.04,4.29,"Streptomyces","Streptomycetaceae","Actinobacteria","Actinobacteria","Streptomycetales"
"963",0.13,0.19,-0.09,0.15,NA,2.91,3.51,"Edaphobaculum","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1531",-0.29,-0.25,-0.09,-0.13,3.37,NA,NA,"Rhodoferax","Comamonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"660",0.17,0.19,-0.09,-0.12,3.58,3.55,4.22,"Tardiphaga","Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"886",0.06,0.1,-0.1,-0.09,2.82,3.62,3.31,"Polymorphobacter","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"1456",0.16,0.3,-0.1,-0.06,3.89,4.57,3.97,"Massilia","Oxalobacteraceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1266",0.12,0.15,-0.1,-0.16,3.42,3.78,3.66,"Conexibacter","Solirubrobacteraceae","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"36",0.27,0.39,-0.1,0,3.47,3.67,3.69,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"1532",-0.11,-0.09,-0.1,0.05,3.7,3.4,3.59,"Polaromonas","Comamonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"8",-0.01,0.04,-0.1,-0.09,2.64,3.78,NA,NA,"Mitochondria","Proteobacteria","Alphaproteobacteria","Rickettsiales"
"655",0.23,0.33,-0.1,-0.07,NA,4.24,4.75,"Bradyrhizobium","Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1241",-0.13,NA,-0.1,-0.22,NA,NA,4.33,NA,NA,"Chloroflexi","AD3",NA
