"species","warmed_bacteria_gradient","warmed_bacteria","cooled_bacteria_gradient","cooled_bacteria"
"1237",-0.157238688266067,-0.087072347606877,0.0814294376833454,-0.138585013239667
"433",-0.21171675343345,-0.16216053339869,0.0813863443081416,-0.258940838645641
"488",0.0661419345727749,0.168028640938836,0.080607504141318,-0.175476287704984
"1221",-0.0922112310872502,-0.0167631117280323,0.0803562770086618,0.00744984764735729
"1545",-0.0953888475220545,0.0095442183192336,0.0797939126768393,-0.29943966165779
"1573",-0.172097747098371,-0.122734416331369,0.0796698369850002,-0.119676964831195
"1083",-0.115627399058708,-0.0407335922878488,0.079667929999546,-0.150761093061052
"1160",-0.305468485681673,-0.253184204925421,0.0795791919815258,-0.330317697617217
"166",-0.29972884929932,-0.267732692000273,0.0792264147229231,-0.23413985964136
"1441",-0.117816137158987,0.00274140944158247,0.0790002353099751,-0.164421534190363
"520",0.0646416442612888,0.0688926606241383,0.0789514385295589,-0.201968407358682
"791",0.0171248164624525,0.0231805708237557,0.0781991549464084,-0.262296517981477
"1230",-0.0391860743255615,0.0190388694232059,0.0778379657031293,0.212346087608588
"1442",-0.0277296906050987,0.0317083540027563,0.0771678371749773,0.0936128189721611
"848",-0.0731824717928031,-0.110975207746588,0.0770127303433166,-0.153589611587824
"793",-0.130550010036089,-0.0973016922675833,0.0765540771247622,-0.27221777525195
"998",0.138532940928478,0.294562041116962,0.0763723971287433,-0.144615918812096
"35",-0.17883948139754,-0.141695519351216,0.0753806751375422,-0.204267889888494
"782",-0.186770983442114,-0.0792657858192356,0.0749627098629373,-0.331802447360595
"1519",-0.0619039354441331,0.0294780475576552,0.0745531863900255,-0.0855058361174257
"1153",-0.148549718603806,-0.0859883033900478,0.0736738273124548,-0.230616720286373
"1141",-0.200103876729557,-0.145683027814903,0.0736449739388194,-0.335470420290064
"93",0.0157067421602213,0.187083564931234,0.0734309082807806,-0.250739301578606
"551",-0.208412041693343,-0.159264952346975,0.0731453151620071,-0.138758790418313
"397",-0.362760146953145,-0.370984954624334,0.073139932416279,-0.320727382057868
"554",0.0209593407000555,0.152948833439491,0.0728965772567783,-0.218384738343774
"237",-0.314472968859502,-0.287437291905613,0.0727759636095981,-0.135124592148396
"1548",-0.144514935833542,-0.0347956517417379,0.0726943035869482,-0.241814092291192
"1423",-0.197137020473047,-0.184865562680852,0.0726838772249501,-0.0775191388362535
"901",-0.023964175897752,0.163329309984429,0.0724614140540474,-0.231122637449411
"169",-0.0765128121748789,-0.0273255216245316,0.0717457334143005,-0.184251443036928
"1602",0.12885837798284,0.319287888444579,0.0713960690263218,0.21037976197513
"142",0.128515499406576,0.235189998714968,0.0710357511873396,-0.0677517577545873
"642",-0.071038962760281,-0.12154876556738,0.0708050750931939,0.246492393210821
"861",0.133910784194182,0.25311638793684,0.0698106664812892,-0.00363948788392843
"1580",-0.207792410661119,-0.282065049003758,0.0692247887978308,-0.340809956462582
"745",0.0519973811370723,0.0608198246526022,0.0692153728786824,-0.0745723198460354
"1062",-0.171563835581043,-0.128729306235084,0.0691021064564285,-0.198909413983815
"1382",-0.204150832682942,-0.140861329557634,0.0689865602675372,-0.324875706734048
"1355",-0.0738258437647782,0.046231559082322,0.0683910663568827,-0.240278379089441
"1336",0.178001760399851,0.335925928168766,0.0678728065593978,0.149387649251399
"1498",0.0546480447987022,0.199422244330139,0.06746392344774,-0.0422786356672268
"908",0.0709647685001347,0.240867335640539,0.0668817101730251,-0.181390801994052
"347",0.0304161336829264,0.110279158205528,0.0667066780089795,-0.0267947004274596
"366",0.14733253744118,0.20524552698901,0.0666219016763208,-0.196259958745959
"696",0.187045625299038,0.414055640283072,0.0662429168658043,-0.0550680945345635
"216",-0.0336049866628544,0.0568025884190581,0.0656449624031125,0.152756118865682
"599",0.168846814804706,0.225714659224703,0.0649284394299251,0.12766088132441
"1211",-0.0248971393007581,0.0680618363192795,0.0646557479059633,-0.124436216237125
"1132",-0.0205152923919677,0.0503957499933538,0.0638931467644396,-0.249123423527558
"418",-0.180092515138042,-0.0353839409821721,0.0628874521737604,-0.284932819999843
"761",0.200623574554017,0.237864526692128,0.0626668922203015,0.008377066158198
"962",-0.120394308476626,-0.105552437525764,0.0625994229244288,-0.109158377634933
"507",-0.0399119727660568,0.13902164588293,0.0625093188798756,-0.189992877468964
"931",-0.084261451913376,-0.0112815845479124,0.0621087955895132,0.0753120500696327
"47",-0.246714728012172,-0.352391904680343,0.062065342135348,-0.173885944141918
"1429",0.087531596111303,0.2063271110679,0.0619710813405406,-0.201663990990195
"552",0.0136527816037616,0.195293037193265,0.0615386918601323,-0.201214922191073
"973",-0.0601062310295438,0.00741383273174464,0.0615184041388108,-0.199198085520236
"842",-0.0204930120871843,0.0943442409943849,0.0613314016410289,-0.197320233104444
"1012",-0.0320065142180584,0.119765386449066,0.0611482130978651,-0.277106974509614
"380",0.0584335638792503,0.148819323402572,0.0610747247159965,-0.217825863425353
"255",0.00108514487091223,NA,0.060371727179845,0.0904116563443099
"256",0.0576374886567382,0.0949751257605562,0.0600827479205097,NA
"1150",-0.263809201440358,-0.153180809237989,0.0599487978941094,-0.404247135252443
"1268",-0.0335074589921123,0.0622553150374451,0.0593112834953703,-0.180928092191226
"1451",-0.191713513660753,-0.20379323074323,0.0592639392215474,-0.220818507434856
"603",-0.0523884210992747,0.0402615074287054,0.0579705838380372,-0.26031641065421
"395",-0.223170397646226,-0.245720121399755,0.0578464162410268,-0.0527806736859762
"218",0.0350921085007388,0.10568618775893,0.0576847609051516,-0.196259958745958
"1",-0.169839105261986,-0.107951644126799,0.0574407187641774,-0.171294806253807
"661",-0.307978082207306,-0.366511839296651,0.0573218142920277,-0.342856246252832
"1397",-0.00970357821434605,0.0581211749542856,0.0569191680720195,0.0579738842910684
"196",-0.0441156603103938,0.137530038622136,0.0566983776033592,-0.269107795187606
"544",0.0362846468365458,0.0906839973372849,0.056564929641838,-0.0132705944258556
"1492",-0.0894518005838581,0.0368458684130802,0.0560029426815194,-0.0995606336935264
"1255",0.177967082660032,0.305626688311706,0.0558823890772343,0.133159009619738
"1363",-0.257136441911717,-0.313567630933406,0.0556415831303291,-0.283671837767661
"913",0.010969934967259,0.143816555769518,0.0554686283316225,-0.0887540268560629
"439",-0.0875280319567905,-0.0828865855155957,0.0554321580439408,-0.053630145846973
"84",-0.0643820913811663,0.0412945130482473,0.0552103731628084,-0.234094591167587
"653",-0.137006599177956,-0.0487516956366858,0.0551941689520667,-0.296723964935508
"1039",-0.166173028520112,-0.118289381835691,0.0551831872297752,-0.302347977207295
"2",-0.0355920812213513,0.033034865089016,0.055025127807626,-0.123893171070224
"1313",0.155974347579934,0.327894002106154,0.0549200186640318,-0.00760285628340084
"27",-0.0808112984750794,-0.032512603112924,0.0546622194267792,-0.177536253761389
"1474",-0.011712139944898,-0.00429579121159734,0.0546604550500606,-0.108411483754596
"1642",-0.320324882397469,-0.299571617155509,0.0545756289528063,-0.24780491185705
"864",-0.0930812043240787,0.0699840704727773,0.0545102420241815,-0.353678660495451
"662",-0.0703098605353001,0.0854995149305643,0.0535758056484177,-0.124955312468364
"795",-0.175746875097419,-0.079439752217701,0.0535195701190122,-0.356724420270588
"414",-0.202037750650311,-0.116104303175148,0.0510915005978023,-0.235442153799581
"899",0.14300340087753,0.161358442274657,0.0505271765628554,0.114488158217792
"770",0.12909739975135,0.314034602608832,0.0504844135106974,-0.0780049811509444
"199",-0.0661510135281915,0.0255409358714853,0.0504130183553229,-0.1650349839957
"1561",0.179028292821308,0.257026971937619,0.0498981246208111,-0.111849333814446
"687",-0.155564452685763,-0.0742985440767103,0.0498695938200167,-0.173270091898248
"663",-0.0298017078844737,0.0536983447318643,0.049608267449902,-0.162176266133637
"6",0.0959371259813396,0.2299517790609,0.0490364346395281,-0.0597817117852123
"743",-0.145744904793138,-0.13341427670019,0.04897243287692,-0.207681073369026
"1437",-0.016341612729224,0.143584698769646,0.0489450844916888,-0.168150365085399
"1220",-0.107087848362461,-0.199949136196518,0.0488638091577394,-0.204276600622943
"475",-0.17846132398507,-0.157207102423307,0.0485410059843191,-0.193641286742979
"477",-0.190668965762759,-0.0645425336965677,0.0485244555494245,-0.331687209036551
"249",-0.339686336706933,-0.400374171158403,0.0483263749414834,-0.331910087141108
"28",0.166790734288217,0.259825969453119,0.0475560706554061,-0.0106260479986046
"868",0.233919850933113,0.347029810509237,0.0470560774150442,-0.11953092112232
"1248",-0.265499681519609,-0.266574882758653,0.0455609327327702,-0.183439538098054
"335",0.0516001511155245,0.117197799191893,0.0438235748674436,0.221576885461806
"1195",-0.0325770953271511,0.0545456217019122,0.0434189114734353,-0.122062793414541
"1334",-0.0649501434176629,0.0228450730176518,0.0432903062481477,-0.295811868983809
"201",0.00164566034964544,0.0177644423648731,0.0428826007241243,-0.170443163766814
"131",0.0623042736606698,0.187932908318668,0.0427828109890824,-0.121860524537726
"324",-0.0693653098514805,-0.066705959047834,0.0423738564855021,-0.166463565699172
"701",0.211121479219651,0.21009939847562,0.0422723077007455,-0.123498179625847
"860",0.0305610290569067,0.118679611131036,0.0422540159318324,-0.186309305554922
"292",-0.117611142086721,-0.129103118805215,0.0415046017786583,-0.307299953710601
"987",0.0929974273823369,0.156510213595138,0.0414810638123855,-0.223786966520925
"1393",-0.0385181159604789,0.0319426394757927,0.0408316767474038,-0.0680576458598793
"910",0.0491390512407323,0.0912987513695131,0.0404249977890443,-0.00831688112531585
"560",-0.127771817615362,0.0162137939115313,0.0402811155988612,-0.197012458053033
"900",-0.00926192988844421,0.0402281665535129,0.0401531228233695,-0.153965286171642
"1501",0.149685951098062,0.259762162726322,0.0398077852997538,0.0869506568836735
"1181",0.0961236404235069,0.0781454419972661,0.0397836314529613,0.0491272305528073
"319",-0.269790297080289,-0.384699405933576,0.0396592770113722,-0.243128102428274
"153",0.0499056555460321,0.243971961033991,0.0393208670881085,-0.194608460042934
"473",-0.166470349441317,-0.127013068853533,0.039282498600809,-0.251555852407469
"37",-0.0543697538753004,-0.0576267609216145,0.0390817204509611,-0.216540049485797
"1259",0.0434982215432771,0.248833773835866,0.0385304044804916,-0.0424018413475236
"1396",0.0426117643508242,0.174627962878619,0.0385081752452446,-0.411759377756204
"1418",0.0975987764059693,0.275767722079334,0.0384706948276348,0.0876580016261751
"1053",0.113485680435328,0.170839456850394,0.0383605225898247,-0.0409493837642124
"1471",-0.22052566710872,-0.137893338250279,0.0383245386564054,-0.412223380973636
"802",-0.110360560400589,-0.0409455846874284,0.0382892170551009,0.103043147659798
"971",-0.0637005147287997,0.0633936573838132,0.0382658999726296,0.0411461481275326
"527",0.0809787943652564,0.0606992542166582,0.0381640777065439,-0.124610582830629
"40",0.0028607668681725,0.0191756441664797,0.0381560497608752,-0.117171551474767
"731",-0.182088084697193,-0.263965623449267,0.0378778649434427,0.195952057980723
"1279",0.0355676942815241,0.0127173847998084,0.0375754841437016,0.0579738842910684
"995",0.0414150255452117,0.0688926606241383,0.0374722426275341,0.204559530022511
"1275",-0.0470179384557568,-0.000989510284077161,0.0371893737014186,0.014801572352782
"769",-0.248776111943424,-0.170999031762557,0.0371766181453642,-0.305945200747003
"685",-0.0908694142320845,-0.0216736858803698,0.0368044436773542,-0.2463040581241
"267",-0.25388450023862,-0.237554616821599,0.0367286640012508,-0.10176230700544
"1512",-0.109843584366249,-0.133033414392157,0.0365130018014076,0.22202400054329
"1054",0.16956899717802,0.29814779087288,0.0364451637498491,-0.095049126631093
"1253",0.0674484329445837,0.180344685368723,0.0358389889585211,-0.226183766515766
"206",-0.0975423754777643,-0.106805193752279,0.0354239133139748,-0.129252604346489
"754",0.0380565945915932,0.0653019647864559,0.03484231383639,-0.179224825219119
"1029",-0.139401721571098,-0.127378019638033,0.0346227160092704,-0.0895150185983107
"710",-0.129863322260486,-0.0553405313645416,0.0342763417438228,-0.0740862975697114
"1180",0.01270272641443,0.111543278148693,0.0340320588978297,-0.180985786497308
"630",0.0469018054177727,0.0596150365952651,0.0338212634034486,-0.0211594298496811
"854",-0.0786100241008563,-0.0199850014238829,0.0332353086231612,0.223532503922584
"338",-0.101960118559898,-0.256812532607367,0.0326966753539064,-0.0398101839193413
"1164",-0.0229810639299011,0.115188900283558,0.0324290041450211,-0.296203036254759
"609",0.114618706607113,0.185277129793743,0.03172582642318,-0.0545962819565962
"1493",0.112491713773166,0.219756702508907,0.0316935140728197,-0.100151575217208
"1102",-0.0968408892324263,-0.0371534345006527,0.0316905370015548,-0.196570551659685
"1130",0.234169860950412,0.39032810839725,0.0315390020769525,-0.195653926725874
"353",-0.00487454054513539,0.0935825239909232,0.0311027633201429,-0.150737437979522
"318",-0.230730505262379,-0.255708835048419,0.0310010005855529,-0.325641277545509
"219",-0.201506758390858,-0.0167631117280323,0.0309211739553275,-0.162616020999551
"1413",-0.0160099831792895,-0.0348790928789421,0.0307641337774592,-0.0732665906287192
"1444",0.102034149525294,0.145626553139289,0.029647918403664,0.187016960483218
"884",-0.0376207658892793,0.113339242942541,0.02833140732676,-0.105706976350782
"1084",-0.207455085308033,-0.196873791706436,0.027375759014351,-0.14876410018511
"1529",-0.0356163885377696,0.190605685112275,0.0272164957053795,-0.137032122463801
"486",0.0845019857779435,0.149420974629857,0.0268805776996103,-0.149967147866765
"1616",0.102608619737086,0.276195786031826,0.0263505940621371,-0.111142257545566
"705",0.170807483504295,0.26615938010157,0.026067428681981,-0.0172004447474697
"840",-0.028020196529202,0.0419599177911363,0.026039314015716,-0.0732665906287191
"1386",-0.142119087056109,0.0557415410795009,0.0257035739679492,-0.358861415692699
"734",0.0480029791681259,0.238055443091236,0.0256858366204624,-0.293329508626662
"613",-0.0567275756060891,0.032007447035374,0.0248331712528524,-0.251952144220929
"589",-0.0126045533511597,0.0425837412541627,0.0240409053966683,0.0644016189779886
"1412",0.0109942862484646,0.0477682034329684,0.0232227846497298,-0.117867467603611
"1610",0.037201969119795,0.116719805021867,0.0230528749932432,-0.0490955772377732
"517",-0.0942425400090227,0.0023056109299048,0.022906848908465,-0.299603099654634
"565",-0.315137842729919,-0.292203549646184,0.0223039176228972,-0.0210678941965019
"689",-0.0542656656496699,0.113133800725096,0.0219470183490944,-0.244743963866747
"1354",-0.158436157843827,-0.19512056914015,0.0212144450186898,-0.054574309446718
"568",-0.192276256586695,-0.125552403080848,0.0212142234239342,-0.291325907090829
"524",0.0899037812418753,0.089746052735717,0.0212009750867672,0.0503788147547106
"1244",-0.279099266595926,-0.288375201121655,0.021184238139158,-0.206671094232199
"1321",-0.135347990072849,-0.0674793464345072,0.0209124210427949,-0.275335850744529
"450",0.0095257650885868,0.0746944834720374,0.0202882348615789,-0.210198154632292
"858",0.116623615761662,0.108549727872817,0.0201791442475561,0.0379089239105295
"358",-0.0791357967183196,-0.018793955756254,0.0187372828079361,-0.0220232216244038
"978",-0.109426917525431,-0.0359208969603432,0.017801768260264,-0.0336477473494212
"254",0.0953400170525913,0.129483673531271,0.0176834001890784,NA
"1218",0.14413510137848,0.235430832374534,0.0174249664002148,-0.014847990619427
"1586",-0.0647352359343982,0.0205831509338652,0.0172751319812731,-0.237805621862768
"1131",0.157270833730091,0.287606918823278,0.0170582321882624,-0.1259202230629
"870",0.057196240301728,0.0880670255017856,0.0170287762170763,-0.101211953711874
"766",0.00221171889364026,0.102745383606304,0.0167684097386814,-0.0618222489162271
"1364",-0.159572791332845,-0.0865754503290064,0.016573252707506,-0.208669137181521
"564",-0.156136471800674,-0.0200260983442925,0.0163292168589316,-0.331600865130533
"1484",-0.149789160357128,-0.335662130651929,0.0157373875255485,0.202173308754528
"1353",-0.0261420494131004,0.00410590721960815,0.0144853005363857,-0.0827864099228509
"1506",0.152619960132999,0.199054880877816,0.0133033456944541,0.204559530022511
"1287",-0.0542835642713556,0.00541313657574067,0.0126647642752025,-0.0527263182035376
"1609",-0.0561669033422389,0.0240959673948403,0.011727180190711,-0.269851864433141
"964",0.121709031326927,0.284803181448715,0.0113619295776154,-0.0762736956792256
"69",-0.0642781880760945,0.112839002740118,0.0111596084605195,-0.2552406905712
"1234",0.0198251409607047,0.0100664643846408,0.0109747933312405,0.0280123155272001
"22",-0.154718410787467,-0.155648766677641,0.0106319926271462,-0.27313981057864
"1066",0.0737055085931297,0.0488992046431745,0.010297982750609,0.0519528693569344
"556",0.0259034966891425,0.156250272742974,0.00969151141969485,-0.20298925504902
"282",-0.103722356795269,-0.0506180231171397,0.00967345136737443,-0.158421170428301
"881",0.0452132148758802,0.00318317446294324,0.00787470373390244,-0.00796232116664829
"1070",-0.236246529695408,-0.250312938834556,0.00750803689371221,-0.135513706957649
"327",-0.0561191764304671,0.0121535448751121,0.00653970671633189,-0.230544869610218
"1611",-0.0137968431055765,-0.0103882373765076,0.00635604643229373,0.134386358935516
"1034",-0.139643896911528,-0.282065049003759,0.00591998776602783,-0.343942236515351
"738",0.0215982717702254,0.0921782904105814,0.00580518627724161,-0.366203974473821
"183",-0.0552239948169374,-0.00372678887928969,0.00562209041562922,-0.244698148657782
"703",0.18191934092489,0.277734202954762,0.00548779584882634,-0.213539120702067
"144",0.00976334549167818,0.0801233453385151,0.00536454906334801,-0.16062913016966
"155",0.0601288496869052,0.207963974757488,0.00534876797122585,-0.372552592025641
"54",-0.338497031387417,-0.404253214154799,0.00446496221370189,-0.17269061270047
"314",0.0542397371523939,0.186569739475971,0.00410523324377188,0.133412334216843
"187",-0.147117953513563,-0.249376149034854,0.00355618672500388,-0.134236860832811
"177",-0.139921119938502,-0.0624560469117226,0.00347163069062476,-0.056740946808672
"1601",-0.0226477749465142,0.00280476773196581,0.00334322128686056,0.0199708649214022
"540",0.0546755406324402,0.128741583723135,0.00143088815986932,-0.140926889332643
"651",0.0669140350691109,0.220702520144586,0.00127829439121373,-0.256410636019747
"841",0.00102021475396176,0.109558628741287,0.000822980130284332,-0.186468247642414
"1515",-0.000863274625407178,0.0978228290516678,0.000639187608323782,-0.167031426371839
"712",-0.0579201645972194,-0.0975222218217601,0.000466017091692947,0.0546905975383038
"365",0.0476802516939057,0.0755245964926432,0.000389005629248782,0.0153428828471179
"932",0.0903629015963452,0.145388622400727,0.000157939995221164,-0.193827126002889
"722",0.203335723297519,0.254407820079276,-5.10751637934445e-05,0.122142674872513
"616",-0.00457549559650959,0.0362738754834537,-7.44788201990225e-05,-0.255856183972248
"481",-0.0795263461951539,0.0659379616649958,-0.000126701837062059,-0.235209854697153
"1166",-0.0848658035815913,0.0112789340814684,-0.000269774020022704,-0.311500280644937
"1655",-0.0513466599194908,0.105346164603737,-0.00036633836783829,-0.274850461605145
"1019",0.0872983350436407,0.214551467625136,-0.000390246227518534,0.110460921195934
"574",0.151901045028048,0.3089023752655,-0.000557215669477438,-0.0550630023149898
"403",-0.171172312669545,-0.0358797520684859,-0.000573982551784677,-0.116233407243801
"344",0.0355601819909586,0.0127156250363323,-0.00122216982331104,-0.0398708088117746
"1282",0.0744298202446277,0.196498110838666,-0.00157572499879078,-0.139504850834977
"288",0.0792224507604152,0.0889496850834814,-0.00191078828857281,0.00315618333439762
"697",-0.0544554850087224,-0.017016602483822,-0.00243001984978885,-0.184977994839577
"1060",0.138356343755311,0.101579376966174,-0.00248041333076348,0.0707404527403191
"1297",0.0634205735428923,0.103049998073772,-0.00300453191875736,0.0345380768150592
"928",-0.116003781214898,-0.0216240373452181,-0.00328562723971321,-0.337853941206654
"1049",0.0340181214625736,0.0825438876940704,-0.00331985107062155,-0.214400244741511
"708",-0.0273505138106358,-0.0444400204020011,-0.00432365387456417,-0.114698490270075
"869",0.207050090670338,0.278082629721898,-0.00435739175066292,-0.0343194453376081
"1640",0.21010282392658,0.272260519112661,-0.00545185927984479,0.168870291762169
"942",0.216382041706074,0.274244109382661,-0.00556704522005591,-0.155272407500074
"412",0.00440826244595825,0.0965333906926503,-0.00579784254118703,-0.333109537129116
"1095",0.119841114215253,0.205104156466171,-0.00604637408593676,-0.0781806005960053
"607",0.0258471748062187,-0.125628765088693,-0.00627957605434401,-0.185890380700222
"1331",-0.0917733269851905,-0.220167429263847,-0.00652838298773535,-0.110887328389189
"1606",0.11956542138193,0.295888221755519,-0.0071364455568291,-0.137213331591144
"1584",0.0614841602440325,0.204354066688579,-0.00744448964619657,-0.0328623511533164
"1005",0.158011391324027,0.31549193300462,-0.00769780180761616,-0.107209092187655
"1311",0.0248750298581652,0.263376804107761,-0.00802996900176644,-0.323282331103363
"779",0.110590736493131,0.194000578738018,-0.00811993117670644,-0.189032625825106
"313",-0.140978620742007,-0.11525215409202,-0.00814407879513962,-0.142497001361908
"1446",-0.0502552627402493,0.0338092675022721,-0.00828980048754182,-0.333195238950097
"844",0.0231694041273852,0.162470672496973,-0.00846879921989326,0.00884304187180365
"856",0.187486068406786,0.241908997432659,-0.00890856395883005,0.204559530022511
"1300",0.122354626740764,0.260440545691784,-0.0100064284887891,-0.0474792316060464
"646",0.112968739316163,0.211560064148772,-0.0105674961118424,0.105592541685272
"302",-0.0830849121753491,0.010405673862932,-0.0111413260662555,-0.135817676791961
"871",0.0722653177209857,0.0946004896836073,-0.0112913322115669,-0.112901667745087
"180",0.0034268655969664,0.146614368985374,-0.0123807842532239,-0.207009297478914
"1477",0.160623890912869,0.288600043701087,-0.0127162849133552,-0.174210518128118
"1517",0.00840425405894415,0.127499753539857,-0.0129401738761093,-0.233880883427886
"983",0.0823152654175082,0.282284071625068,-0.0130383543051289,-0.133977045517849
"937",0.0847401339630015,0.183530372324926,-0.0131518717381759,-0.0212986761973307
"849",0.265538156715806,0.356666689063087,-0.0135805001424426,0.0499937970170897
"725",-0.0467119061294568,-0.0990933342232499,-0.0142301403738685,0.0789896779304255
"1459",0.151415079559083,0.215420253363806,-0.0151726824265595,-0.0617135329808746
"787",0.0819633467395932,0.140639353497156,-0.0155664993825429,0.171453402659408
"1431",0.12418805190477,0.263738421742683,-0.0157254072111955,-0.195562369778589
"1381",-0.215787900576845,-0.282065049003759,-0.0161349781100986,-0.187532955448365
"1400",0.0126550950945329,0.199240778314074,-0.0166276340464143,0.00709456439439203
"1607",0.17520159855967,0.179876705601678,-0.0172307856552343,-0.0179420180037626
"236",-0.0781721462527485,0.00702844788387987,-0.0173451941914505,-0.373445640028027
"1185",0.0981394716806358,0.246800940371669,-0.0174115893284328,-0.192646316495699
"74",0.133224968655926,0.215358868194421,-0.0179722096244841,-0.120663509744801
"325",0.0178733751482813,0.112438635450376,-0.0182375180156929,-0.108127892543767
"921",-0.0624289922508715,-0.120005958277278,-0.0186705534368581,0.0283695236606428
"1551",-0.0429020608047643,0.09101231370075,-0.0193107324215816,-0.221029596024757
"355",-0.0359092835440696,-0.0167631117280323,-0.0193274649203762,-0.340487493753124
"441",-0.0396295856137384,0.00156187120919942,-0.0197287247848134,-0.206249405194455
"533",0.135549129862827,0.212049726699639,-0.0197723986637171,-0.254649370980278
"260",0.13295547460674,0.292088909148784,-0.0215063877219223,-0.0520838345590099
"1467",-0.0226230717884045,0.0297707517099476,-0.0218362358588545,-0.0207982913345936
"304",-0.127046161685786,NA,-0.0223424823752141,-0.151936914371679
"1350",0.21740076384793,0.291336450148231,-0.0227298978283218,0.0121382452049854
"617",-0.135861140969841,-0.200261667574737,-0.022980048113681,-0.209260482638011
"835",-0.0619211531721125,0.0716838543630637,-0.0232362132528694,-0.086562168748007
"485",-0.122760956850516,0.0345716145245687,-0.0237324284415467,-0.186996325463333
"1521",0.218830554641557,0.245483500089813,-0.0240891727249659,0.100408423397176
"103",0.0101126642866871,-0.0796451437997484,-0.0241657929290242,-0.0440913448879059
"823",0.0157561497743284,0.0556267278161179,-0.024713433783681,-0.0796541631824132
"728",0.0509392955514392,0.145802019093562,-0.0247380598450431,-0.234499287961907
"1384",0.0791182437738379,0.0284258716944527,-0.025250244848604,0.0651012040272896
"164",-0.266035975288501,-0.378792289356965,-0.0253615652621943,-0.256282070084937
"1362",-0.149799193975804,-0.190765720971259,-0.02548598934778,-0.179987462270329
"140",0.150580361056427,0.156133419766304,-0.0254908792804578,0.176370770829828
"484",-0.232429374510269,-0.180647010217537,-0.0257110626223487,-0.287215597020857
"1277",-0.00285218362200981,0.0163844712647156,-0.0265718660660531,-0.0926712542974606
"1338",-0.117451565972597,-0.122977583930762,-0.0271911535520985,-0.142199892479915
"892",-0.170829016946643,-0.110004152762063,-0.0276861707608592,-0.213508674977421
"702",0.186725679438025,0.204318020384664,-0.0286470759670239,0.136535470662354
"356",-0.24242491420071,-0.322253043977474,-0.0287111863439276,-0.230875169722171
"1438",-0.150594539031038,-0.072234213059832,-0.0289159085080815,-0.236529419862447
"1110",0.0223492998842321,0.16651220207456,-0.0293193444534766,-0.119228342478977
"1325",0.0728952716449391,0.339048054745537,-0.0297675454581992,-0.0829933597953264
"161",-0.179326988889123,-0.0956367596523987,-0.0299870553180469,-0.483348308008189
"62",0.012001466688497,0.0274576673177928,-0.0300511936746813,-0.0262316296983616
"296",0.0613236060312005,0.127389824735317,-0.0301660334654872,-0.00314665813346774
"1045",0.126788589913927,0.204104865795006,-0.0324216955507989,-0.0564418369389315
"1212",0.169883803271618,0.181177111997064,-0.0333999997796051,0.117633698708791
"466",0.0434168897811186,0.158013857174933,-0.0334456095375476,-0.257190767925158
"431",-0.057879179325245,0.00394193220688959,-0.0348075699438811,-0.0347854782782408
"1541",0.113945823914324,0.201095455448566,-0.0352741490704058,-0.0294495039265449
"1292",0.0529600686451096,0.0110950186134258,-0.0356244788985663,-0.179794107695465
"1196",0.120802168888437,0.0680078743376477,-0.0362218672188705,-0.120976760068995
"1018",0.177980914716809,0.152102546749946,-0.0365432374946635,-0.0450319237487365
"336",-0.0221032371403319,-0.0288220099845425,-0.0368191014564971,-0.135426662615863
"739",0.0538732124119703,0.0738459606667713,-0.0370307001444502,-0.0747689051956344
"966",-0.0250571053036671,0.0433584521681812,-0.0374094944975447,-0.11330175842348
"758",0.0327431129093954,0.101480478269936,-0.0382470517671497,-0.157337118774427
"777",0.320551783587635,0.388759086449425,-0.0387667188836118,0.0332985046990959
"1305",-0.0230441775391253,-0.0447775569022208,-0.0388902425638695,-0.198060380649766
"855",-0.129453139265829,-0.232055888578454,-0.0389556906154982,-0.260131618381558
"291",-0.0672376357069016,-0.0097511727212404,-0.0392701716075471,-0.231350102413647
"744",0.0394757127637537,0.0750709413119493,-0.0396036375820231,-0.0639424693426853
"699",-0.0496183543897483,0.119435208566381,-0.0403184974298083,-0.113827551929494
"1187",0.133729387839714,0.0824227240109374,-0.0405687242078187,-0.0126879592134667
"918",0.193086232070847,0.284634577096304,-0.0408991149114672,-0.155272407500074
"102",0.0578958854961888,0.162985937287461,-0.0411122933845133,-0.20922998231413
"264",-0.0826395908758146,-0.232760918508403,-0.0412025803194619,-0.168792659418651
"248",0.150729566965395,0.0809877474626486,-0.0413021225680768,-0.0446353083083611
"230",0.011625763947067,0.117744824431752,-0.0419712470533225,-0.200596737254942
"1217",-0.0456082991303923,NA,-0.0419817575362498,-0.154081316450918
"1622",0.0830853770993198,-0.000695667825098442,-0.0420694687025868,-0.0165710264564868
"1472",-0.0884322077816008,NA,-0.0421656675620503,-0.273439740212696
"174",0.129301252510875,0.294131111651913,-0.0421792536994074,-0.276568632752432
"448",0.0218872846964385,0.0859018294155489,-0.0422187445671028,-0.116880887763571
"880",0.114662649875655,0.237136451579145,-0.0423766485828467,-0.142489433557236
"1192",0.136774260003444,0.242033150258693,-0.0428525101518569,-0.100732137662414
"71",-0.0668348115704535,-0.0462244075346892,-0.0428586065783781,-0.101546127803198
"817",0.0791198522170742,0.0850372053011584,-0.0428869156226615,-0.0965164413176139
"692",0.202209706469775,0.294636579929475,-0.0430060954679238,-0.170786975077096
"1177",0.0209396961275528,0.0769056014638543,-0.0430278401846714,-0.16052941492128
