"turfID","year","destinationSite","treatmentOriginGroup","species","scaled"
"pf3-4_u_pf3-4",2022,"Pfeiler","Mid Control","Viola nuttallii",0.037037037037037
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Collomia linearis",0.0384615384615385
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Heliomeris multiflora",1
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Heterotheca pumila",0.269230769230769
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Linum lewisii",0.230769230769231
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Poa reflexa",0.576923076923077
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Polygonum douglasii",0.0384615384615385
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Potentilla pulcherrima",0.0384615384615385
"pf3-5_w1_mo3-2",2022,"Pfeiler","High W1","Viola nuttallii",0.0384615384615385
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Agoseris glauca",0.0952380952380952
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Bromus carinatus",0.0476190476190476
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Castilleja sulphurea",0.666666666666667
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Erigeron speciosus",0.380952380952381
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Elymus repens",0.523809523809524
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Helianthella quinquenervis",1
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Heliomeris multiflora",0.285714285714286
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Lathyrus lanszwertii",0.142857142857143
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Poa reflexa",0.333333333333333
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Potentilla pulcherrima",0.0952380952380952
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Polygonum douglasii",0.0476190476190476
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Senecio crassulus",0.19047619047619
"pf4-1_nu_pf4-1",2022,"Pfeiler","Mid Control","Osmorhiza occidentalis",0.0952380952380952
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Agoseris glauca",0.0172413793103448
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Achillea millefolium",0.0172413793103448
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Bromus carinatus",0.103448275862069
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Elymus repens",0.103448275862069
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Erigeron sp.",0.0517241379310345
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Festuca rubra",1
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Helianthella quinquenervis",0.0689655172413793
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Heliomeris multiflora",0.103448275862069
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Lathyrus lanszwertii",0.0344827586206897
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Ligusticum porteri",0.0172413793103448
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Poa reflexa",0.0689655172413793
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Potentilla pulcherrima",0.0517241379310345
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Senecio crassulus",0.0344827586206897
"pf4-2_ws_pf4-3",2022,"Pfeiler","Mid Control","Thalictrum fendleri",0.551724137931034
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Bromus carinatus",0.0540540540540541
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Carex sp.",0.297297297297297
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Collomia linearis",0.0540540540540541
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Heliomeris multiflora",1
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Festuca thurberi",0.027027027027027
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Polygonum douglasii",0.027027027027027
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Potentilla pulcherrima",0.027027027027027
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Taraxacum officinale",0.135135135135135
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Thalictrum fendleri",0.027027027027027
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Valeriana occidentalis",0.189189189189189
"pf4-3_c1_um4-1",2022,"Pfeiler","Low C1","Vicia americana",0.0540540540540541
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Agoseris glauca",0.0625
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Elymus repens",0.1875
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Erigeron sp.",0.1875
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Festuca rubra",1
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Helianthella quinquenervis",0.4375
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Heliomeris multiflora",0.4375
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Hymenoxys hoopesii",0.25
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Lathyrus lanszwertii",0.25
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Ligusticum porteri",0.25
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Potentilla pulcherrima",0.375
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Polygonum douglasii",0.0625
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Senecio crassulus",0.25
"pf4-4_u_pf4-4",2022,"Pfeiler","Mid Control","Thalictrum fendleri",0.5625
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Bromus carinatus",0.0555555555555556
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Draba spectabilis",0.111111111111111
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Fragaria virginiana",0.833333333333333
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Heliomeris multiflora",0.222222222222222
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Helianthella quinquenervis",0.222222222222222
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Hymenoxys hoopesii",0.333333333333333
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Poa reflexa",1
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Polygonum douglasii",0.0555555555555556
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Rhodiola integrifolia",0.444444444444444
"pf4-5_w1_mo4-5",2022,"Pfeiler","High W1","Viola nuttallii",0.0555555555555556
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Agoseris glauca",0.104166666666667
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Bromus carinatus",0.125
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Fragaria virginiana",0.333333333333333
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Festuca rubra",0.208333333333333
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Ligusticum porteri",1
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Elymus repens",0.0416666666666667
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Potentilla pulcherrima",0.0833333333333333
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Senecio crassulus",0.166666666666667
"pf5-1_u_pf5-1",2022,"Pfeiler","Mid Control","Viola nuttallii",0.0416666666666667
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Castilleja sulphurea",0.208333333333333
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Fragaria virginiana",0.166666666666667
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Heliomeris multiflora",0.125
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Hymenoxys hoopesii",1
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Ligusticum porteri",0.458333333333333
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Poa reflexa",0.583333333333333
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Potentilla pulcherrima",0.333333333333333
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Polygonum douglasii",0.0416666666666667
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Senecio crassulus",0.5
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Collomia linearis",0.25
"pf5-2_w1_mo5-3",2022,"Pfeiler","High W1","Viola nuttallii",0.125
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Achillea millefolium",0.0434782608695652
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Bromus carinatus",0.130434782608696
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Elymus repens",0.173913043478261
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Festuca rubra",0.434782608695652
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Fragaria virginiana",1
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Helianthella quinquenervis",0.608695652173913
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Heliomeris multiflora",0.130434782608696
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Lathyrus lanszwertii",0.0869565217391304
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Ligusticum porteri",0.130434782608696
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Poa reflexa",0.521739130434783
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Potentilla pulcherrima",0.869565217391304
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Senecio crassulus",0.304347826086957
"pf5-3_ws_pf5-4",2022,"Pfeiler","Mid Control","Viola nuttallii",0.0434782608695652
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Draba spectabilis",0.0740740740740741
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Fragaria virginiana",0.259259259259259
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Lathyrus lanszwertii",0.111111111111111
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Poa pratensis",0.0740740740740741
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Polygonum douglasii",0.0740740740740741
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Potentilla pulcherrima",1
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Viola nuttallii",0.148148148148148
"pf5-4_c1_um5-4",2022,"Pfeiler","Low C1","Valeriana occidentalis",0.296296296296296
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Bromus carinatus",0.342857142857143
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Elymus repens",0.114285714285714
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Fragaria virginiana",0.0285714285714286
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Festuca rubra",0.285714285714286
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Helianthella quinquenervis",1
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Heliomeris multiflora",0.171428571428571
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Ligusticum porteri",0.228571428571429
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Melica spectabilis",0.0285714285714286
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Poa reflexa",0.0285714285714286
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Potentilla pulcherrima",0.4
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Senecio crassulus",0.514285714285714
"pf5-5_nu_pf5-5",2022,"Pfeiler","Mid Control","Viola nuttallii",0.0857142857142857
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Agoseris glauca",0.0222222222222222
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Aquilegia caerulea",0.244444444444444
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Bromus carinatus",0.288888888888889
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Atriplex argentea",0.0222222222222222
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Hymenoxys hoopesii",0.177777777777778
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Lathyrus lanszwertii",0.0666666666666667
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Ligusticum porteri",0.0666666666666667
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Lupinus sp.",0.0888888888888889
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Poa pratensis",1
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Poa reflexa",0.644444444444444
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Senecio crassulus",0.0222222222222222
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Valeriana edulis",0.0666666666666667
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Viola nuttallii",0.0444444444444444
"um1-2_w2_mo1-5",2022,"Upper Montane","High W2","Noccaea fendleri",0.0222222222222222
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Achillea millefolium",0.32
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Carex sp.",0.04
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Elymus repens",0.16
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Hymenoxys hoopesii",0.04
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Lathyrus lanszwertii",0.6
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Linum lewisii",0.04
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Melica spectabilis",0.04
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Mertensia fusiformis",0.04
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Poa pratensis",1
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Potentilla pulcherrima",0.36
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Stipa nelsonii",0.48
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Tragopogon dubius",0.08
"um1-3_u_um1-3",2022,"Upper Montane","Low Control","Viola nuttallii",0.36
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Senecio integerrimus",0.3
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Delphinium nuttallianum",0.5
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Lathyrus lanszwertii",0.2
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Helianthella quinquenervis",0.3
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Melica spectabilis",0.3
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Potentilla pulcherrima",0.15
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Stipa nelsonii",0.15
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Poa pratensis",0.35
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Erigeron speciosus",1
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Bromus carinatus",0.15
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Heliomeris multiflora",0.5
"um1-4_ws_um1-1",2022,"Upper Montane","Low Control","Viola nuttallii",0.5
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Agoseris glauca",0.133333333333333
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Bromus carinatus",0.2
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Elymus repens",0.0666666666666667
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Erigeron speciosus",1
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Heliomeris multiflora",0.533333333333333
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Lathyrus lanszwertii",0.866666666666667
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Ligusticum porteri",0.2
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Linum lewisii",0.133333333333333
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Melica spectabilis",0.266666666666667
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Mertensia fusiformis",0.333333333333333
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Potentilla pulcherrima",0.2
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Poa reflexa",0.0666666666666667
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Senecio crassulus",0.133333333333333
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Taraxacum officinale",0.466666666666667
"um1-5_w1_pf1-4",2022,"Upper Montane","Mid W1","Viola nuttallii",0.333333333333333
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Achillea millefolium",0.142857142857143
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Agoseris glauca",0.142857142857143
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Elymus repens",0.142857142857143
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Festuca rubra",0.142857142857143
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Helianthella quinquenervis",0.142857142857143
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Heliomeris multiflora",0.571428571428571
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Ligusticum porteri",0.714285714285714
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Poa reflexa",0.428571428571429
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Potentilla pulcherrima",1
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Senecio crassulus",0.571428571428571
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Vicia americana",0.142857142857143
"um2-1_w1_pf2-5",2022,"Upper Montane","Mid W1","Viola nuttallii",0.142857142857143
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Achillea millefolium",0.875
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Potentilla pulcherrima",0.75
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Lathyrus lanszwertii",0.5
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Poa pratensis",0.375
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Viola nuttallii",0.5
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Bromus carinatus",0.625
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Artemisia tridentata",0.125
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Stipa nelsonii",0.625
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Elymus repens",0.5
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Hymenoxys hoopesii",0.125
"um2-2_u_um2-2",2022,"Upper Montane","Low Control","Valeriana occidentalis",1
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Agoseris glauca",0.217391304347826
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Achillea millefolium",0.0217391304347826
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Artemisia tridentata",0.0869565217391304
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Elymus repens",0.152173913043478
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Heterotheca pumila",1
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Lathyrus lanszwertii",0.0434782608695652
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Linum lewisii",0.0652173913043478
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Poa reflexa",0.0652173913043478
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Polygonum douglasii",0.0217391304347826
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Potentilla pulcherrima",0.152173913043478
"um2-3_w2_mo2-1",2022,"Upper Montane","High W2","Viola nuttallii",0.0434782608695652
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Achillea millefolium",0.117647058823529
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Bromus carinatus",0.0588235294117647
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Draba spectabilis",0.0588235294117647
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Lathyrus lanszwertii",0.117647058823529
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Melica spectabilis",0.0588235294117647
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Poa pratensis",1
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Potentilla pulcherrima",0.235294117647059
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Stipa nelsonii",0.352941176470588
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Taraxacum officinale",0.0588235294117647
"um2-4_nu_um2-4",2022,"Upper Montane","Low Control","Valeriana occidentalis",0.529411764705882
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Achillea millefolium",0.15
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Aquilegia caerulea",0.5
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Artemisia tridentata",0.05
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Bromus carinatus",0.15
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Delphinium nuttallianum",0.15
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Elymus repens",0.05
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Galium bifolium",0.05
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Heliomeris multiflora",0.05
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Lathyrus lanszwertii",0.1
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Melica spectabilis",0.1
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Poa pratensis",0.05
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Polygonum douglasii",0.05
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Stipa nelsonii",1
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Tragopogon dubius",0.1
"um2-5_ws_um2-5",2022,"Upper Montane","Low Control","Viola nuttallii",0.75
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Agoseris glauca",0.0666666666666667
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Achillea millefolium",0.0666666666666667
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Carex sp.",0.233333333333333
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Delphinium nuttallianum",0.0666666666666667
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Erigeron speciosus",0.133333333333333
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Hymenoxys hoopesii",0.266666666666667
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Lathyrus lanszwertii",0.1
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Linum lewisii",0.133333333333333
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Mertensia fusiformis",0.0333333333333333
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Poa pratensis",0.1
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Potentilla pulcherrima",1
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Stipa nelsonii",0.166666666666667
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Taraxacum officinale",0.0333333333333333
"um3-1_u_um3-1",2022,"Upper Montane","Low Control","Viola nuttallii",0.166666666666667
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Achillea millefolium",0.0125
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Agoseris glauca",0.025
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Boechera stricta",0.0125
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Castilleja sulphurea",0.05
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Collomia linearis",0.025
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Helianthella quinquenervis",0.0375
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Heterotheca pumila",1
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Hymenoxys hoopesii",0.0375
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Hydrophyllum capitatum",0.0125
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Ligusticum porteri",0.025
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Linum lewisii",0.025
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Poa reflexa",0.0125
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Vicia americana",0.025
"um3-2_w2_mo3-3",2022,"Upper Montane","High W2","Viola nuttallii",0.0125
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Achillea millefolium",0.4
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Agoseris glauca",0.6
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Aquilegia caerulea",0.5
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Bromus carinatus",0.3
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Carex sp.",0.8
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Collomia linearis",0.2
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Elymus repens",0.5
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Heliomeris multiflora",0.4
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Linum lewisii",0.6
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Mertensia fusiformis",0.3
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Poa reflexa",0.3
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Potentilla pulcherrima",0.3
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Stipa nelsonii",0.1
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Taraxacum officinale",0.2
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Thalictrum fendleri",1
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Vicia americana",0.2
"um3-4_w1_pf3-2",2022,"Upper Montane","Mid W1","Viola nuttallii",0.3
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Achillea millefolium",0.136363636363636
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Agoseris aurantiaca",0.136363636363636
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Bromus carinatus",0.0909090909090909
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Lathyrus lanszwertii",0.136363636363636
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Melica spectabilis",0.0454545454545455
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Polygonum douglasii",0.0454545454545455
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Potentilla pulcherrima",1
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Senecio crassulus",0.227272727272727
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Stipa nelsonii",0.909090909090909
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Vicia americana",0.272727272727273
"um3-5_nu_um3-5",2022,"Upper Montane","Low Control","Viola nuttallii",0.227272727272727
"um4-1_w1_pf4-2",2022,"Upper Montane","Mid W1","Achillea millefolium",0.4375
"um4-1_w1_pf4-2",2022,"Upper Montane","Mid W1","Bromus carinatus",0.0625
"um4-1_w1_pf4-2",2022,"Upper Montane","Mid W1","Elymus repens",0.25
