turfID,originSite,destinationSite,destinationPlotID,originPlotID,treatment,treatmentOrigin,treatmentOriginGroup,year,date_yyyymmdd,functionalGroup,unknownMorpho,species,percentCover,occurrenceCount,comments,X1_1,X1_2,X1_3,X1_4,X1_5,X2_1,X2_2,X2_3,X2_4,X2_5,X3_1,X3_2,X3_3,X3_4,X3_5,X4_1,X4_2,X4_3,X4_4,X4_5,X5_1,X5_2,X5_3,X5_4,X5_5
mo5-3_ws_mo5-4,Monument,Monument,mo5-3,mo5-4,within site transplant,within site transplant Monument,High Control,2021,20210907,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,18,5,,,,,,,,,F,S,,,,,,S,,,,S,SD,,,,,
mo5-3_ws_mo5-4,Monument,Monument,mo5-3,mo5-4,within site transplant,within site transplant Monument,High Control,2021,20210907,forb,Sedum integrifolium,Rhodiola integrifolia,6,4,,,,FD,FD,,,,F,,,,,,,,,,,,,SD,,,,
mo5-3_ws_mo5-4,Monument,Monument,mo5-3,mo5-4,within site transplant,within site transplant Monument,High Control,2021,20210907,forb,Agosorus ,Agoseris sp.,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,FD
mo5-3_ws_mo5-4,Monument,Monument,mo5-3,mo5-4,within site transplant,within site transplant Monument,High Control,2021,20210907,forb,THALICITRUM,Thalictrum fendleri,3,1,,,,,,,,,,,,,,,,,,SD,,,,,,,,
mo5-3_ws_mo5-4,Monument,Monument,mo5-3,mo5-4,within site transplant,within site transplant Monument,High Control,2021,20210907,forb,Fragaria virginiana,Fragaria virginiana,2,1,,,,,,,,,,,,,,,,,,,,,,S,,,,
mo5-3_ws_mo5-4,Monument,Monument,mo5-3,mo5-4,within site transplant,within site transplant Monument,High Control,2021,20210907,forb,Senecio crassulus,Senecio crassulus,2,1,,,,,,,,,,,,,,,,F,,,,,,,,,,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Heliomeris multiflora,Heliomeris multiflora,20,11,,,,FD,SD,,,,,,,F,FD,FD,,,FD,FD,FD,,,,F,F,F,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Potentilla pulcherrima,Potentilla pulcherrima,12,9,,SD,,,,,S,,,SD,,,,S,SD,SD,,,,SD,S,,,,,SD
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,FESTUCA RUBRA,Festuca rubra,8,9,,,,S,,,,S,,,,SD,S,,S,S,,,S,,,,FD,S,,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,ELYMUS BAKERI,Elymus bakeri,2,1,,S,,,,,,,,,,,,,,,,,,,,,,,,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,10,2,,,,,,SD,,,,,SD,,,,,,,,,,,,,,,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,POLYGONUM,Polygonum douglasii,2,3,,F,,,,,,,,,,F,,,,,F,,,,,,,,,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Senecio crassulus,Senecio crassulus,2,1,,,,,,,,,,,,,,,,,,,S,,,,,,,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Helianthella quinquenervis,Helianthella quinquenervis,4,1,,,,,,,,,,,,,,,,,,,,,,,,,S,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Viola sp.,Viola nuttallii,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mo5-4_c1_pf5-2,Pfeiler,Monument,mo5-4,pf5-2,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Fragaria virginiana,Fragaria virginiana,1,4,,,,,,,,,,,,,,,,,S,,,,S,,,,SD,S
mo5-5_nu_mo5-5,Monument,Monument,mo5-5,mo5-5,netted untouched,netted untouched Monument,High Control,2021,20210907,forb,Valeriana edulis,Valeriana edulis,25,6,,,,FD,FD,,,,FD,FD,,,,FD,FD,,,,,,,,,,,
mo5-5_nu_mo5-5,Monument,Monument,mo5-5,mo5-5,netted untouched,netted untouched Monument,High Control,2021,20210907,forb,Helianthella quinquenervis,Helianthella quinquenervis,6,6,,,,,,,,SD,,,S,,SD,,,,,,SD,S,,,,,S,
mo5-5_nu_mo5-5,Monument,Monument,mo5-5,mo5-5,netted untouched,netted untouched Monument,High Control,2021,20210907,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,4,2,,,S,,,,FD,,,,,,,,,,,,,,,,,,,
mo5-5_nu_mo5-5,Monument,Monument,mo5-5,mo5-5,netted untouched,netted untouched Monument,High Control,2021,20210907,graminoid,Poa reflexa,Poa reflexa,8,9,,SD,SD,S,S,,S,,,,,SD,,,,,,,,SD,,,,,S,SD
mo5-5_nu_mo5-5,Monument,Monument,mo5-5,mo5-5,netted untouched,netted untouched Monument,High Control,2021,20210907,forb,Potentilla pulcherrima,Potentilla pulcherrima,4,6,,,,,,,S,,,,,,,,S,S,,,S,S,S,,,,,
mo5-5_nu_mo5-5,Monument,Monument,mo5-5,mo5-5,netted untouched,netted untouched Monument,High Control,2021,20210907,forb,Sedum integrifolium,Rhodiola integrifolia,3,1,,,,,,,FD,,,,,,,,,,,,,,,,,,,
mo5-5_nu_mo5-5,Monument,Monument,mo5-5,mo5-5,netted untouched,netted untouched Monument,High Control,2021,20210907,forb,Lupinus sp.,Lupinus sp.,4,1,,,,,,,,,,,SD,,,,,,,,,,,,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Agosorus,Agoseris sp.,4,2,,,,,,,,,,,,,,,,,,,,SD,,FD,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Collomia,Collomia linearis,1,1,,,,,F,,,,,,,,,,,,,,,,,,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Ligusticum porteri,Ligusticum porteri,20,5,,,,,S,S,,,,,SD,,S,,,SD,,,,,,,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Potentilla pulcherrima,Potentilla pulcherrima,22,11,,,,F,FD,SD,,FD,FD,,,,,F,FD,F,F,SD,,,S,,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,1,2,,,,,,,,,S,,,,,,,,S,,,,,,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Polygonum douglasii,Polygonum douglasii,4,2,,,,F,,,,,,,,,,,,,,,,,,,,F,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Heliomeris multiflora,Heliomeris multiflora,3,2,,,,,,,,S,,,,,S,,,,,,,,,,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Bromus carinatus,Bromus carinatus,5,3,,,,,,,,,,,F,,,FD,,,,,,,F,,,,,
mo6-1_c2_um6-3,Upper Montane,Monument,mo6-1,um6-3,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Sedum integrifolium,Rhodiola integrifolia,4,3,,,,,,,,,,,S,,,,,,,,,,FD,,,,,SD
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,15,13,,S,S,,,,SD,S,,S,,S,,,,,,S,SE,SD,S,,,S,S,S
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,graminoid,Stipa nelsonii,Stipa nelsonii,15,11,,S,S,S,,,F,S,S,,,S,S,F,,S,,,,,,,,S,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Erigeron speciosus,Erigeron speciosus,10,9,,,,,,F,,F,SD,FD,F,,FD,F,FD,F,,,,,,,,,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Potentilla pulcherrima,Potentilla pulcherrima,10,9,,S,S,,SD,,,S,,,,S,,,,,,,SE,S,,S,S,,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,graminoid,Poa pratensis,Poa pratensis,5,14,,,,F,F,S,,,,F,S,,,,,S,S,S,,S,S,,F,S,S,S
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,1,2,,,,,,,,,,,,,,,,,,,,,,S,,SD,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Achillea millefolium,Achillea millefolium,1,4,,,,,,,S,,,,,,,,,,S,,,,,S,S,,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Agoseris aurantiaca,Agoseris aurantiaca,1,1,,,,,,,,,,,,,,,,,,,,S,,,,,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Bromus carinatus,Bromus carinatus,1,3,,,F,F,,,,F,,,,,,,,,,,,,,,,,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Draba sp.,Draba spectabilis,1,3,,,,,,,,,S,,,,,,,,,,,,S,,,,,S
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,graminoid,Elymus repens,Elymus repens,1,2,,,,,,,,,,,,,,,F,,,,,,,S,,,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Ranunculus sp.,Ranunculus inamoenus,1,1,,,,,,,S,,,,,,,,,,,,,,,,,,,
mo6-2_c2_um6-5,Upper Montane,Monument,mo6-2,um6-4,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Taraxacum officinale,Taraxacum officinale,1,2,,S,,,,,,,,,,,,,,,,,,,,S,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Erigeron sp.,Erigeron speciosus,18,8,,,,,S,,,,,,,,,,F,FD,SE,,,FD,FD,,,,S,FD
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,green grass indistinct,Festuca rubra,15,21,,S,S,S,S,S,S,S,,,S,S,S,,S,S,S,S,S,S,,S,S,S,S,S
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,10,11,,SD,,S,,S,S,,,,S,SD,,,,,S,S,S,,,FD,FD,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,Carex 1,Carex sp.,7,8,,,,,,,,,F,F,,,FD,FD,F,,,F,FD,S,,,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Heliomeris multiflora,Heliomeris multiflora,3,14,,,S,S,S,,,S,S,,SE,S,S,,,,F,S,,S,,S,S,,,S
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,2,4,,,,,,SD,,S,,,,,,,S,,,,,,,S,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Agoseris glauca,Agoseris glauca,1,8,,,,,F,S,,,S,S,S,S,,,F,S,,,,,,,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Potentilla pulcherrima,Potentilla pulcherrima,1,13,,SE,S,F,,,S,S,SE,S,,F,SE,,SE,,SE,SE,,,,,,,SE,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Senecio crassulus,Senecio crassulus,1,3,,,,,,,,,,,,,,,,,,,S,F,,,,,S,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Androsace septentrionalis,Androsace septentrionalis,1,4,,,,,,,,,,,,,,,,,,,F,,,,F,F,F,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Boechera stricta,Boechera stricta,1,2,,,,,,S,,,,,,,,,,,,,,,,,,,,F
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Bromus carinatus,Bromus carinatus,1,4,,,,,,,,,S,,S,,,,,,,,,,S,,,,S,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Castilleja sulphurea,Castilleja sulphurea,1,2,,,,,,,,,,,,S,,,,,S,,,,,,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Helianthella quinquenervis,Helianthella quinquenervis,1,5,,SE,,,,,,,,SE,SE,,SE,,,,,,,,,SE,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Ligusticum porteri,Ligusticum porteri,1,1,,,,,,,,,,,,,,,,,SE,,,,,,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,Poa reflexa,Poa reflexa,1,2,,,,,,,,,,S,S,,,,,,,,,,,,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,unknown seedling,unknown seedling,1,1,,,,,,,,SE,,,,,,,,,,,,,,,,,,
mo6-3_c1_pf6-3,Pfeiler,Monument,mo6-3,pf6-3,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Viola sp.,Viola nuttallii,1,2,,S,,S,,,,,,,,,,,,,,,,,,,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Thalictrum fendleri,Thalictrum fendleri,35,11,,FD,S,SD,S,,FD,FD,F,,,FD,FD,,,,S,,,,,F,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Vicia americana,Vicia americana,35,18,,S,S,S,S,S,S,,SD,,S,S,S,S,S,S,,SD,S,S,,,S,S,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,green grass indistinct,Festuca rubra,25,21,,S,S,S,,FD,S,F,S,SD,S,S,S,S,S,FD,S,S,S,S,S,S,,F,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Bromus carinatus,Bromus carinatus,6,4,,,,,,,,,,,,,,,,,,,,FD,FD,,,,FD,FD
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,Elymus repens,Elymus repens,6,12,Hairy grass; some might be ceratochloa,S,S,,S,,F,F,F,,,S,,,,,S,S,,,,S,S,S,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Potentilla pulcherrima,Potentilla pulcherrima,4,8,,,,,SD,S,,,,,S,F,F,,,S,,,,,,,,S,S,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Senecio crassulus,Senecio crassulus,2,4,,,,F,,,,F,,,,S,,,,,,S,,,,,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Androsace septentrionalis,Androsace septentrionalis,1,1,,,,,,,,,,F,,,,,,,,,,,,,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Boechera stricta,Boechera stricta,1,1,,,,,F,,,,,,,,,,,,,,,,,,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Heliomeris multiflora,Heliomeris multiflora,1,3,,,,,S,S,,,,,,,,,,,,,,,,,,,,F
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Linum lewisii,Linum lewisii,1,4,,S,,,,,,S,,,,,,,,,F,,,,,F,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,graminoid,Melica spectabilis,Melica spectabilis,1,2,,F,,F,,,,,,,,,,,,,,,,,,,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Mertensia fusiformis,Mertensia fusiformis,1,1,,F,,,,,,,,,,,,,,,,,,,,,,,,
mo6-4_c1_pf6-4,Pfeiler,Monument,mo6-4,pf6-4,cooled one step,cooled one step Pfeiler,Mid C1,2021,20210907,forb,Viola sp.,Viola nuttallii,1,2,,,,,,,,S,S,,,,,,,,,,,,,,,,,
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Erigeron sp.,Erigeron speciosus,18,9,,FD,F,,F,FD,F,,,,,,,,,,,,F,FD,,,,FD,FD,
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,17,9,,,SD,S,S,,SD,SD,,,,S,S,,,,,,,,S,,,,,SD
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Potentilla pulcherrima,Potentilla pulcherrima,16,11,,S,F,,,S,S,,F,S,SD,,,,,SD,,,,S,SD,,S,,,
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,graminoid,Stipa nelsonii,Stipa nelsonii,15,14,,F,S,S,S,F,,S,SD,FD,S,,,S,FD,S,,,,S,S,,,,,
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,graminoid,Poa pratensis,Poa pratensis,5,23,,F,S,F,S,S,F,,F,F,F,S,S,S,F,S,FD,S,S,,S,F,S,S,S,F
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Achillea millefolium,Achillea millefolium,2,5,,,,,,,,,,,,,,,,S,,,,S,S,F,,S,,
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,1,2,,,S,S,,,,,,,,,,,,,,,,,,,,,,
mo6-5_c2_um6-6,Upper Montane,Monument,mo6-5,um6-6,cooled two steps,cooled two steps Upper Montane,Low C2,2021,20210907,graminoid,Elymus repens,Elymus repens,1,2,,,,S,,,,,,,,,,,,,,,,,,,F,,,
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Agoseris glauca,Agoseris glauca,4,2,,,S,,,,,,,,,,,,,,,F,,,,,,,,
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Bromus carinatus,Bromus carinatus,8,8,,,S,SD,FD,FD,,,,FD,F,,,,,S,S,,,,,,,,,
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,graminoid,Festuca,Festuca rubra,38,19,,F,FD,,,S,S,FD,,S,,S,F,FD,FD,F,FD,FD,F,F,S,,FD,F,,S
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Helianthella quinquenervis,Helianthella quinquenervis,2,2,,,,,,,,,,,,,,,,,S,,,,,S,,,,
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Heliomeris multiflora,Heliomeris multiflora,10,6,,,,,,,,,,,,,,,S,,,,,FD,FD,,,FD,FD,FD
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Potentilla pulcherrima,Potentilla pulcherrima,7,7,,,,,,S,,,,S,SD,,,,,,F,,,,S,S,,,,S
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Senecio crassulus,Senecio crassulus,6,3,,F,,,,,,,,,,,SD,,,,,,FD,,,,,,,
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Vicia americana,Vicia americana,8,4,,SD,,S,,,,,,,,,S,,,,S,,,,,,,,,
mo1-1_c1_pf1-3,Pfeiler,Monument,mo1-1,pf1-3,cooled one step,cooled one step Pfeiler,Mid C1,2022,9/10/22,forb,Viola sp.,Viola nuttallii,2,3,,,,,,,,S,,,,,,,F,,,S,,,,,,,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Bromus carinatus,Bromus carinatus,6,3,MOLE DAMAGE ,,,,S,S,,,,SD,,,,,,,,,,,,,,,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Calcortis nuttali,Erythronium grandiflorum,2,1,,,,,F,,,,,,,,,,,,,,,,,,,,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,graminoid,Elymus repens,Elymus bakeri,9,5,"MOLE DAMAGE , Turfmapper species edit",,,,,,,,,,,,,,,,SD,SD,SD,,,,SD,S,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Fragaria virginiana,Fragaria virginiana,9,10,MOLE DAMAGE ,,,S,,,,S,,S,,S,SD,,,,S,S,,,,,S,S,,S
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Geranium richardsonii,Geranium richardsonii,4,6,MOLE DAMAGE ,S,SD,,,,,S,,S,,,,S,,,,,,S,,,,,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Helianthella quinquenervis,Helianthella quinquenervis,18,10,MOLE DAMAGE ,,,S,,,,S,,,SD,,S,SD,,,,S,S,S,,,S,SD,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,1,1,MOLE DAMAGE ,,,,,,,,,,,,,,,,,,S,,,,,,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Ligusticum porteri,Ligusticum porteri,32,9,MOLE DAMAGE ,,S,,SD,SD,,SD,SD,S,,,,,SD,,,,,SD,,,,,SD,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Lupinus sp.,Lupinus sp.,1,1,MOLE DAMAGE ,,,,,,,,,,,S,,,,,,,,,,,,,,
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,graminoid,Poa reflexa,Poa reflexa,7,8,MOLE DAMAGE ,,S,,,,S,,,,S,SD,S,,,,,S,,,,,,,S,SD
mo1-3_nu_mo1-3,Monument,Monument,mo1-3,mo1-3,netted untouched,netted untouched Monument,High Control,2022,9/10/22,forb,Sedum integrifolium,Rhodiola integrifolia,3,2,,,,,,,SD,,,,,S,,,,,,,,,,,,,,
mo1-4_u_mo1-4,Monument,Monument,mo1-4,mo1-4,untouched,untouched Monument,High Control,2022,9/10/22,graminoid,Elymus bakeri,Elymus bakeri,11,11,,,S,,,,S,S,,,,FD,SD,S,,F,,F,FD,,,,FD,FD,,
